rownames,educ,south,nonwhite,female,married,exper,expersq,union,lwage,age,year,y85,y85fem,y85educ,y85union
715,16,0,0,0,1,17,289,0,3.1135001182556152,39,85,1,0,16,0
716,18,0,0,0,0,13,169,0,2.9444000720977783,37,85,1,0,18,0
717,12,0,0,1,1,18,324,0,2.1893999576568604,36,85,1,1,12,0
718,11,0,1,1,1,16,256,0,1.9458999633789062,33,85,1,1,11,0
719,14,0,0,1,0,24,576,0,1.4270999431610107,44,85,1,1,14,0
720,12,0,0,0,1,23,529,0,2.285399913787842,41,85,1,0,12,0
721,12,0,0,0,0,1,1,0,1.8970999717712402,19,85,1,0,12,0
722,12,0,0,1,1,10,100,1,1.9458999633789062,28,85,1,1,12,1
723,12,0,0,1,1,42,1764,0,1.2910000085830688,60,85,1,1,12,0
724,18,0,0,1,0,37,1369,0,3.1278998851776123,61,85,1,1,18,0
725,12,0,0,1,1,14,196,0,1.6094000339508057,32,85,1,1,12,0
726,18,0,0,0,1,14,196,0,3.1135001182556152,38,85,1,0,18,0
727,12,0,0,1,1,11,121,0,2.4848999977111816,29,85,1,1,12,0
728,12,0,0,1,1,38,1444,0,1.837399959564209,56,85,1,1,12,0
729,12,0,0,1,0,3,9,0,1.50409996509552,21,85,1,1,12,0
730,12,0,0,0,1,9,81,0,1.7918000221252441,27,85,1,0,12,0
731,10,0,0,0,1,13,169,0,1.909500002861023,29,85,1,0,10,0
732,12,0,0,0,0,9,81,0,2.169100046157837,27,85,1,0,12,0
733,16,0,0,0,1,11,121,0,2.585900068283081,33,85,1,0,16,0
734,13,0,0,1,1,30,900,0,1.8325999975204468,49,85,1,1,13,0
735,12,0,0,1,0,15,225,1,2.1960999965667725,33,85,1,1,12,1
736,14,0,0,0,0,2,4,0,2.014899969100952,22,85,1,0,14,0
737,17,0,0,1,1,24,576,0,2.4848999977111816,47,85,1,1,17,0
738,18,0,0,1,0,31,961,1,2.6391000747680664,55,85,1,1,18,1
739,14,0,0,0,0,19,361,0,2.798799991607666,39,85,1,0,14,0
740,14,0,0,0,0,2,4,0,1.8325999975204468,22,85,1,0,14,0
741,12,0,0,0,1,4,16,1,2.3513998985290527,22,85,1,0,12,1
742,9,0,0,1,1,46,2116,1,2.251300096511841,61,85,1,1,9,1
743,6,0,0,1,1,43,1849,1,1.0986000299453735,55,85,1,1,6,1
744,14,0,0,1,1,13,169,0,2.221400022506714,33,85,1,1,14,0
745,12,0,0,1,0,15,225,0,1.386299967765808,33,85,1,1,12,0
746,12,0,0,1,0,16,256,0,1.3350000381469727,34,85,1,1,12,0
747,12,0,0,1,1,19,361,0,1.7918000221252441,37,85,1,1,12,0
748,12,0,0,1,1,28,784,0,1.6094000339508057,46,85,1,1,12,0
749,12,0,0,0,1,42,1764,0,2.7079999446868896,60,85,1,0,12,0
750,11,0,0,1,0,45,2025,1,1.7137999534606934,62,85,1,1,11,1
751,16,0,1,0,1,7,49,0,2.197200059890747,29,85,1,0,16,0
752,17,0,0,0,1,31,961,0,3.217900037765503,54,85,1,0,17,0
753,12,0,0,1,1,24,576,0,2.1389000415802,42,85,1,1,12,0
754,14,0,0,1,1,17,289,0,1.6094000339508057,37,85,1,1,14,0
755,12,0,0,0,1,26,676,1,3.100100040435791,44,85,1,0,12,1
756,16,0,1,0,1,5,25,1,2.2235000133514404,27,85,1,0,16,1
757,16,0,0,1,1,17,289,0,2.079400062561035,39,85,1,1,16,0
758,10,1,0,1,0,33,1089,0,1.2527999877929688,49,85,1,1,10,0
759,13,1,0,1,1,2,4,0,1.2089999914169312,21,85,1,1,13,0
760,16,1,1,1,1,14,196,0,1.2089999914169312,36,85,1,1,16,0
761,16,1,0,1,1,28,784,1,2.995699882507324,50,85,1,1,16,1
762,12,1,0,1,0,46,2116,0,1.386299967765808,64,85,1,1,12,0
763,16,1,0,0,1,38,1444,0,2.890399932861328,60,85,1,0,16,0
764,13,1,0,1,0,0,0,0,1.50409996509552,19,85,1,1,13,0
765,12,1,0,1,0,1,1,0,2.0557000637054443,19,85,1,1,12,0
766,12,1,0,1,1,5,25,0,0.5595999956130981,23,85,1,1,12,0
767,18,1,0,1,1,13,169,0,1.6486999988555908,37,85,1,1,18,0
768,10,1,0,0,0,19,361,0,2.169100046157837,35,85,1,0,10,0
769,12,1,0,0,1,5,25,0,1.6094000339508057,23,85,1,0,12,0
770,12,1,1,1,1,6,36,0,1.3217999935150146,24,85,1,1,12,0
771,13,1,0,0,1,9,81,0,1.783400058746338,28,85,1,0,13,0
772,12,1,0,0,0,7,49,0,1.386299967765808,25,85,1,0,12,0
773,3,1,0,0,1,55,3025,0,1.9458999633789062,64,85,1,0,3,0
774,17,1,0,1,0,1,1,0,1.6094000339508057,24,85,1,1,17,0
775,6,1,1,1,0,33,1089,0,1.530400037765503,45,85,1,1,6,0
776,12,1,0,1,1,21,441,0,1.7491999864578247,39,85,1,1,12,0
777,18,0,0,0,1,29,841,0,3.217900037765503,53,85,1,0,18,0
778,18,0,0,0,1,7,49,0,2.7592999935150146,31,85,1,0,18,0
779,16,0,0,0,0,10,100,0,2.7444000244140625,32,85,1,0,16,0
780,16,0,0,0,0,9,81,0,1.2089999914169312,31,85,1,0,16,0
781,18,0,0,0,1,7,49,0,2.899399995803833,31,85,1,0,18,0
782,18,0,0,0,0,33,1089,1,2.079400062561035,57,85,1,0,18,1
783,13,0,0,0,0,31,961,0,1.7918000221252441,50,85,1,0,13,0
784,18,0,0,0,1,5,25,0,2.8478000164031982,29,85,1,0,18,0
785,16,0,0,1,0,2,4,0,1.704699993133545,24,85,1,1,16,0
786,12,0,0,0,0,20,400,0,2.0346999168395996,38,85,1,0,12,0
787,16,0,1,0,0,4,16,0,1.8325999975204468,26,85,1,0,16,0
788,12,0,0,1,1,45,2025,0,1.8562999963760376,63,85,1,1,12,0
789,12,0,0,1,1,24,576,0,1.8839000463485718,42,85,1,1,12,0
790,12,0,0,0,1,43,1849,0,2.525700092315674,61,85,1,0,12,0
791,18,0,0,0,1,10,100,0,2.5903000831604004,34,85,1,0,18,0
792,12,0,0,0,0,3,9,0,1.704699993133545,21,85,1,0,12,0
793,15,0,0,0,0,5,25,0,2.4203999042510986,26,85,1,0,15,0
794,12,0,0,1,0,45,2025,0,2.3631999492645264,63,85,1,1,12,0
795,12,0,1,1,1,43,1849,1,2.079400062561035,61,85,1,1,12,1
796,17,0,0,1,1,26,676,1,2.3224000930786133,49,85,1,1,17,1
797,12,0,0,1,1,42,1764,0,1.756100058555603,60,85,1,1,12,0
798,12,0,0,0,1,37,1369,0,1.9879000186920166,55,85,1,0,12,0
799,14,0,0,1,0,1,1,0,3.7955000400543213,21,85,1,1,14,0
800,13,0,0,1,1,14,196,0,2.3513998985290527,33,85,1,1,13,0
801,12,0,0,0,1,8,64,0,2.2363998889923096,26,85,1,0,12,0
802,12,0,0,1,1,24,576,0,1.6486999988555908,42,85,1,1,12,0
803,12,0,0,1,1,20,400,0,1.4469000101089478,38,85,1,1,12,0
804,17,0,0,1,0,13,169,1,2.7695000171661377,36,85,1,1,17,1
805,15,0,0,0,1,12,144,0,3.1135001182556152,33,85,1,0,15,0
806,16,1,0,1,1,4,16,0,1.6094000339508057,26,85,1,1,16,0
807,12,1,1,0,1,14,196,0,1.6677000522613525,32,85,1,0,12,0
808,18,1,0,0,1,14,196,0,1.8325999975204468,38,85,1,0,18,0
809,18,1,0,1,0,13,169,0,2.3025999069213867,37,85,1,1,18,0
810,12,1,0,0,1,20,400,0,1.704699993133545,38,85,1,0,12,0
811,9,1,0,1,1,30,900,0,1.9169000387191772,45,85,1,1,9,0
812,12,1,0,1,1,28,784,0,1.0986000299453735,46,85,1,1,12,0
813,16,1,0,0,1,14,196,1,2.3025999069213867,36,85,1,0,16,1
814,10,1,0,0,0,13,169,0,1.5789999961853027,29,85,1,0,10,0
815,12,1,0,0,1,32,1024,0,2.242500066757202,50,85,1,0,12,0
816,15,1,0,1,0,26,676,0,1.7918000221252441,47,85,1,1,15,0
817,13,1,0,1,0,0,0,0,1.4469000101089478,19,85,1,1,13,0
818,14,1,0,0,1,12,144,1,2.3996999263763428,32,85,1,0,14,1
819,12,1,1,1,1,32,1024,0,2.498199939727783,50,85,1,1,12,0
820,12,1,0,0,1,12,144,0,2.1317999362945557,30,85,1,0,12,0
821,12,1,0,0,0,3,9,0,2.4361000061035156,21,85,1,0,12,0
822,9,1,0,0,1,29,841,0,2.9946999549865723,44,85,1,0,9,0
823,14,1,0,1,0,10,100,0,1.927899956703186,30,85,1,1,14,0
824,12,0,0,1,1,16,256,1,1.7430000305175781,34,85,1,1,12,1
825,12,0,0,1,1,8,64,0,1.2089999914169312,26,85,1,1,12,0
826,9,0,0,1,1,16,256,0,1.5789999961853027,31,85,1,1,9,0
827,12,0,0,1,1,15,225,0,1.7491999864578247,33,85,1,1,12,0
828,12,0,0,1,1,18,324,0,1.686400055885315,36,85,1,1,12,0
829,12,0,0,1,1,38,1444,0,2.5769999027252197,56,85,1,1,12,0
830,12,0,0,1,1,13,169,0,2.4261999130249023,31,85,1,1,12,0
831,13,0,0,0,1,18,324,0,2.169100046157837,37,85,1,0,13,0
832,12,0,0,0,1,19,361,1,2.5030999183654785,37,85,1,0,12,1
833,10,0,0,0,1,15,225,0,1.6582000255584717,31,85,1,0,10,0
834,14,1,0,0,0,5,25,0,1.7148000001907349,25,85,1,0,14,0
835,12,1,0,1,1,36,1296,0,1.523900032043457,54,85,1,1,12,0
836,12,1,0,0,1,38,1444,0,2.014899969100952,56,85,1,0,12,0
837,12,1,0,0,0,5,25,0,2.4848999977111816,23,85,1,0,12,0
838,12,1,0,0,1,35,1225,1,2.772599935531616,53,85,1,0,12,1
839,11,1,1,0,0,3,9,0,1.2089999914169312,20,85,1,0,11,0
840,10,1,0,0,0,27,729,0,1.492900013923645,43,85,1,0,10,0
841,12,1,0,1,1,29,841,0,1.4469000101089478,47,85,1,1,12,0
842,10,1,1,1,1,38,1444,0,2.5725998878479004,54,85,1,1,10,0
843,10,1,0,0,1,9,81,0,1.9458999633789062,25,85,1,0,10,0
844,6,1,0,0,1,45,2025,0,1.7491999864578247,57,85,1,0,6,0
845,8,1,0,0,1,27,729,0,1.8717999458312988,41,85,1,0,8,0
846,12,1,1,0,1,20,400,0,2.0292999744415283,38,85,1,0,12,0
847,16,1,0,0,1,14,196,1,3.020400047302246,36,85,1,0,16,1
848,12,1,0,0,0,1,1,0,1.8325999975204468,19,85,1,0,12,0
849,11,1,1,1,1,25,625,0,1.3454999923706055,42,85,1,1,11,0
850,14,1,0,0,1,21,441,0,2.8124001026153564,41,85,1,0,14,0
851,17,0,0,1,0,10,100,0,2.4203999042510986,33,85,1,1,17,0
852,14,0,0,0,0,2,4,0,1.7316999435424805,22,85,1,0,14,0
853,11,0,0,0,0,17,289,0,1.8717999458312988,34,85,1,0,11,0
854,12,0,0,1,1,24,576,0,2.0476999282836914,42,85,1,1,12,0
855,12,0,0,0,1,26,676,1,1.9358999729156494,44,85,1,0,12,1
856,12,0,0,0,1,39,1521,1,2.7079999446868896,57,85,1,0,12,1
857,7,0,1,0,1,42,1764,1,1.9458999633789062,55,85,1,0,7,1
858,7,1,0,0,1,43,1849,0,1.2089999914169312,56,85,1,0,7,0
859,12,1,0,0,0,5,25,0,1.8717999458312988,23,85,1,0,12,0
860,16,1,0,1,1,7,49,0,1.8325999975204468,29,85,1,1,16,0
861,13,1,0,1,1,6,36,0,1.6094000339508057,25,85,1,1,13,0
862,13,1,1,1,0,1,1,0,1.2383999824523926,20,85,1,1,13,0
863,14,1,0,0,1,41,1681,0,2.174799919128418,61,85,1,0,14,0
864,16,1,0,1,1,4,16,0,2.3025999069213867,26,85,1,1,16,0
865,11,1,0,1,1,25,625,1,1.386299967765808,42,85,1,1,11,1
866,12,1,0,1,1,39,1521,0,2.251300096511841,57,85,1,1,12,0
867,14,1,0,1,1,15,225,0,2.3447000980377197,35,85,1,1,14,0
868,18,1,0,0,1,10,100,0,1.6505999565124512,34,85,1,0,18,0
869,12,1,0,1,0,20,400,0,2.014899969100952,38,85,1,1,12,0
870,17,1,0,0,1,2,4,0,1.9458999633789062,25,85,1,0,17,0
871,11,1,1,0,1,28,784,1,2.377700090408325,45,85,1,0,11,1
872,10,1,0,0,1,27,729,1,2.1861000061035156,43,85,1,0,10,1
873,16,1,0,1,0,13,169,0,1.3217999935150146,35,85,1,1,16,0
874,15,1,0,0,0,4,16,0,1.3217999935150146,25,85,1,0,15,0
875,12,0,0,0,0,13,169,0,2.246000051498413,31,85,1,0,12,0
876,12,0,0,0,1,33,1089,1,2.7079999446868896,51,85,1,0,12,1
877,12,0,0,1,0,6,36,0,1.280900001525879,24,85,1,1,12,0
878,18,0,0,0,1,23,529,1,2.4848999977111816,47,85,1,0,18,1
879,16,0,0,1,1,6,36,0,2.3631999492645264,28,85,1,1,16,0
880,16,0,0,1,1,16,256,0,2.6391000747680664,38,85,1,1,16,0
881,16,0,0,0,0,3,9,1,1.6094000339508057,25,85,1,0,16,1
882,12,0,0,0,0,19,361,1,2.4423000812530518,37,85,1,0,12,1
883,12,0,0,0,1,43,1849,1,2.6180999279022217,61,85,1,0,12,1
884,12,1,0,0,1,34,1156,0,2.3631999492645264,52,85,1,0,12,0
885,12,1,0,1,0,25,625,0,2.00819993019104,43,85,1,1,12,0
886,10,1,1,0,1,41,1681,1,1.909500002861023,57,85,1,0,10,1
887,17,1,1,1,0,6,36,0,1.7706999778747559,29,85,1,1,17,0
888,12,1,1,0,0,2,4,0,1.232100009918213,20,85,1,0,12,0
889,8,1,1,1,1,37,1369,0,1.4701999425888062,51,85,1,1,8,0
890,12,1,1,0,1,19,361,1,2.5648999214172363,37,85,1,0,12,1
891,5,1,0,0,1,44,1936,0,2.6391000747680664,55,85,1,0,5,0
892,10,1,1,1,1,37,1369,0,1.256600022315979,53,85,1,1,10,0
893,13,1,0,0,0,8,64,0,1.4586000442504883,27,85,1,0,13,0
894,18,1,0,0,1,12,144,0,1.7669999599456787,36,85,1,0,18,0
895,12,0,0,0,0,8,64,0,1.7918000221252441,26,85,1,0,12,0
896,16,0,0,0,1,13,169,1,2.397900104522705,35,85,1,0,16,1
897,13,0,0,0,0,32,1024,0,3.0564000606536865,51,85,1,0,13,0
898,16,0,0,0,1,18,324,0,2.6758999824523926,40,85,1,0,16,0
899,12,0,1,0,0,8,64,0,1.9242000579833984,26,85,1,0,12,0
900,16,0,0,1,0,0,0,0,2.3025999069213867,18,85,1,1,16,0
901,16,0,0,1,1,7,49,0,2.3025999069213867,29,85,1,1,16,0
902,16,1,0,1,0,5,25,0,3.217900037765503,27,85,1,1,16,0
903,12,1,0,1,1,17,289,0,1.3217999935150146,35,85,1,1,12,0
904,11,1,0,0,1,39,1521,0,1.8717999458312988,56,85,1,0,11,0
905,12,1,0,0,0,4,16,0,1.6094000339508057,22,85,1,0,12,0
906,8,1,0,1,0,45,2025,0,1.5151000022888184,59,85,1,1,8,0
907,12,0,0,0,0,8,64,0,1.8717999458312988,26,85,1,0,12,0
908,16,0,0,0,0,9,81,0,2.3585000038146973,31,85,1,0,16,0
909,12,0,0,0,1,23,529,0,2.2576000690460205,41,85,1,0,12,0
910,16,0,0,1,1,14,196,0,2.4848999977111816,36,85,1,1,16,0
911,12,0,0,1,0,16,256,0,2.1401000022888184,34,85,1,1,12,0
912,12,0,0,1,1,15,225,0,1.4110000133514404,33,85,1,1,12,0
913,12,0,0,1,0,15,225,0,1.50409996509552,33,85,1,1,12,0
914,16,0,0,0,1,16,256,0,2.4423000812530518,38,85,1,0,16,0
915,14,0,0,0,0,13,169,0,2.1861000061035156,33,85,1,0,14,0
916,11,0,0,0,0,15,225,1,2.653899908065796,32,85,1,0,11,1
917,16,0,0,0,1,11,121,0,2.6136999130249023,33,85,1,0,16,0
918,18,0,0,1,0,40,1600,0,3.100100040435791,64,85,1,1,18,0
919,18,0,0,1,1,11,121,0,2.7079999446868896,35,85,1,1,18,0
920,13,1,0,0,1,17,289,0,2.086899995803833,36,85,1,0,13,0
921,12,1,0,0,1,12,144,0,1.909500002861023,30,85,1,0,12,0
922,11,1,1,0,1,14,196,0,1.50409996509552,31,85,1,0,11,0
923,12,1,0,1,1,26,676,0,1.9458999633789062,44,85,1,1,12,0
924,12,1,1,1,1,27,729,0,2.014899969100952,45,85,1,1,12,0
925,12,1,0,1,1,16,256,0,2.014899969100952,34,85,1,1,12,0
926,12,1,1,0,0,2,4,0,2.1401000022888184,20,85,1,0,12,0
927,7,1,0,0,1,44,1936,0,2.079400062561035,57,85,1,0,7,0
928,8,1,0,0,1,8,64,0,1.2527999877929688,22,85,1,0,8,0
929,12,1,0,0,1,9,81,0,2.525700092315674,27,85,1,0,12,0
930,12,1,0,0,0,1,1,1,1.7918000221252441,19,85,1,0,12,1
931,16,1,0,1,0,2,4,0,1.6582000255584717,24,85,1,1,16,0
932,12,1,0,0,0,6,36,0,1.6094000339508057,24,85,1,0,12,0
933,11,1,0,1,1,17,289,0,1.2527999877929688,34,85,1,1,11,0
934,14,1,0,0,1,14,196,1,2.397900104522705,34,85,1,0,14,1
935,12,0,0,0,0,3,9,0,2.014899969100952,21,85,1,0,12,0
936,12,0,0,0,1,13,169,0,2.1401000022888184,31,85,1,0,12,0
937,12,0,0,0,0,11,121,0,2.525700092315674,29,85,1,0,12,0
938,12,0,0,0,1,24,576,1,2.3749001026153564,42,85,1,0,12,1
939,12,0,0,1,1,14,196,1,2.525700092315674,32,85,1,1,12,1
940,17,0,0,0,1,7,49,0,2.0541000366210938,30,85,1,0,17,0
941,17,0,0,0,1,13,169,0,2.4848999977111816,36,85,1,0,17,0
942,12,1,1,1,1,10,100,0,1.2089999914169312,28,85,1,1,12,0
943,12,1,0,0,1,13,169,1,2.989500045776367,31,85,1,0,12,1
944,13,1,0,0,1,7,49,0,1.7918000221252441,26,85,1,0,13,0
945,8,1,0,1,1,39,1521,0,1.4398000240325928,53,85,1,1,8,0
946,14,1,0,1,1,6,36,0,1.2527999877929688,26,85,1,1,14,0
947,12,1,0,0,1,20,400,1,2.4848999977111816,38,85,1,0,12,1
948,12,0,0,1,1,7,49,0,1.2089999914169312,25,85,1,1,12,0
949,12,0,0,0,1,20,400,1,2.197200059890747,38,85,1,0,12,1
950,14,0,0,1,0,6,36,0,1.3812999725341797,26,85,1,1,14,0
951,12,0,0,1,1,39,1521,0,1.6094000339508057,57,85,1,1,12,0
952,16,0,0,0,1,15,225,0,2.5390000343322754,37,85,1,0,16,0
953,15,0,0,0,1,31,961,0,2.8478000164031982,52,85,1,0,15,0
954,12,0,0,1,0,25,625,0,2.251300096511841,43,85,1,1,12,0
955,11,0,0,0,1,13,169,1,2.6391000747680664,30,85,1,0,11,1
956,12,0,1,0,1,8,64,1,2.1401000022888184,26,85,1,0,12,1
957,12,0,0,1,1,2,4,0,1.4469000101089478,20,85,1,1,12,0
958,16,0,0,0,1,14,196,0,1.7578999996185303,36,85,1,0,16,0
959,13,0,0,0,1,14,196,0,2.4203999042510986,33,85,1,0,13,0
960,18,0,0,1,1,18,324,1,2.4848999977111816,42,85,1,1,18,1
961,12,0,0,1,1,28,784,0,2.4203999042510986,46,85,1,1,12,0
962,16,0,0,0,1,10,100,1,2.014899969100952,32,85,1,0,16,1
963,14,1,1,0,0,17,289,0,2.104099988937378,37,85,1,0,14,0
964,12,1,0,1,1,14,196,0,1.5789999961853027,32,85,1,1,12,0
965,12,1,0,1,1,2,4,0,1.5580999851226807,20,85,1,1,12,0
966,16,1,0,0,1,29,841,0,1.704699993133545,51,85,1,0,16,0
967,11,1,0,0,1,29,841,0,2.251300096511841,46,85,1,0,11,0
968,12,1,0,1,1,14,196,0,2.2618000507354736,32,85,1,1,12,0
969,13,0,0,1,1,33,1089,0,1.5151000022888184,52,85,1,1,13,0
970,16,0,0,0,1,4,16,0,2.7558000087738037,26,85,1,0,16,0
971,15,0,0,0,1,13,169,0,2.2885000705718994,34,85,1,0,15,0
972,14,0,0,1,0,24,576,0,2.3025999069213867,44,85,1,1,14,0
973,13,0,0,0,0,5,25,0,1.7578999996185303,24,85,1,0,13,0
974,14,1,0,0,0,1,1,0,2.0185999870300293,21,85,1,0,14,0
975,11,1,0,0,1,37,1369,1,2.2772998809814453,54,85,1,0,11,1
976,11,1,0,0,1,18,324,1,2.5648999214172363,35,85,1,0,11,1
977,15,1,0,1,1,10,100,0,2.330199956893921,31,85,1,1,15,0
978,12,1,0,0,1,16,256,1,2.5989999771118164,34,85,1,0,12,1
979,12,0,0,0,1,12,144,1,2.5313000679016113,30,85,1,0,12,1
980,14,0,0,1,0,4,16,0,2.1552000045776367,24,85,1,1,14,0
981,12,0,0,0,1,16,256,1,2.5848000049591064,34,85,1,0,12,1
982,14,0,1,0,1,34,1156,1,1.9242000579833984,54,85,1,0,14,1
983,13,0,0,0,1,10,100,1,2.5232999324798584,29,85,1,0,13,1
984,14,0,0,0,1,17,289,0,1.9660999774932861,37,85,1,0,14,0
985,13,0,0,1,1,16,256,0,2.525700092315674,35,85,1,1,13,0
986,10,0,0,0,1,20,400,0,2.3025999069213867,36,85,1,0,10,0
987,10,0,0,0,1,12,144,0,2.3025999069213867,28,85,1,0,10,0
988,12,0,0,0,1,30,900,0,2.169100046157837,48,85,1,0,12,0
989,16,0,0,1,1,26,676,0,2.23799991607666,48,85,1,1,16,0
990,13,0,0,0,1,13,169,0,2.407900094985962,32,85,1,0,13,0
991,8,0,0,1,1,21,441,0,1.6291999816894531,35,85,1,1,8,0
992,11,0,1,0,0,3,9,0,2.014899969100952,20,85,1,0,11,0
993,8,0,1,1,1,29,841,0,1.2237999439239502,43,85,1,1,8,0
994,12,0,0,1,1,3,9,0,1.50409996509552,21,85,1,1,12,0
995,18,0,1,0,1,27,729,0,1.8325999975204468,51,85,1,0,18,0
996,12,0,0,0,1,33,1089,0,3.022900104522705,51,85,1,0,12,0
997,13,0,0,0,0,17,289,0,2.128200054168701,36,85,1,0,13,0
998,12,0,0,1,1,15,225,0,2.079400062561035,33,85,1,1,12,0
999,9,0,0,0,1,38,1444,0,2.1401000022888184,53,85,1,0,9,0
1000,12,0,0,0,0,9,81,0,1.3217999935150146,27,85,1,0,12,0
1001,12,0,0,0,1,10,100,0,2.197200059890747,28,85,1,0,12,0
1002,16,0,0,1,0,6,36,0,2.4890999794006348,28,85,1,1,16,0
1003,12,0,0,1,1,7,49,0,1.50409996509552,25,85,1,1,12,0
1004,9,0,1,0,0,16,256,0,1.568600058555603,31,85,1,0,9,0
1005,10,0,0,0,1,30,900,0,1.8717999458312988,46,85,1,0,10,0
1006,12,0,0,0,1,19,361,0,2.039799928665161,37,85,1,0,12,0
1007,12,0,0,1,0,15,225,0,2.233599901199341,33,85,1,1,12,0
1008,12,0,1,0,1,12,144,0,1.6094000339508057,30,85,1,0,12,0
1009,12,0,1,1,1,33,1089,0,1.8083000183105469,51,85,1,1,12,0
1010,12,0,1,0,0,36,1296,0,2.3673999309539795,54,85,1,0,12,0
1011,12,0,1,1,0,25,625,0,1.2527999877929688,43,85,1,1,12,0
1012,12,0,1,0,1,35,1225,1,2.3025999069213867,53,85,1,0,12,1
1013,13,0,1,0,0,8,64,1,2.197200059890747,27,85,1,0,13,1
1014,12,1,1,1,1,23,529,0,2.014899969100952,41,85,1,1,12,0
1015,18,1,0,0,0,7,49,0,1.7430000305175781,31,85,1,0,18,0
1016,17,1,0,0,0,3,9,0,2.1401000022888184,26,85,1,0,17,0
1017,12,1,1,0,1,8,64,0,1.386299967765808,26,85,1,0,12,0
1018,9,1,1,1,1,34,1156,1,1.7491999864578247,49,85,1,1,9,1
1019,12,0,0,0,0,2,4,0,1.6582000255584717,20,85,1,0,12,0
1020,12,0,0,0,1,34,1156,0,1.2527999877929688,52,85,1,0,12,0
1021,11,0,0,0,0,2,4,0,1.50409996509552,19,85,1,0,11,0
1022,12,0,0,1,0,11,121,0,1.704699993133545,29,85,1,1,12,0
1023,13,0,0,1,1,4,16,0,1.8325999975204468,23,85,1,1,13,0
1024,16,0,0,1,1,22,484,1,2.184799909591675,44,85,1,1,16,1
1025,12,0,0,1,1,45,2025,0,1.6582000255584717,63,85,1,1,12,0
1026,14,0,0,1,1,26,676,0,2.3273000717163086,46,85,1,1,14,0
1027,14,0,0,1,1,12,144,0,1.8325999975204468,32,85,1,1,14,0
1028,12,0,0,1,1,3,9,0,1.4701999425888062,21,85,1,1,12,0
1029,13,0,0,0,0,36,1296,0,2.8824000358581543,55,85,1,0,13,0
1030,12,0,0,1,1,9,81,1,2.014899969100952,27,85,1,1,12,1
1031,16,0,0,1,1,7,49,0,1.8325999975204468,29,85,1,1,16,0
1032,14,0,0,0,1,14,196,0,1.50409996509552,34,85,1,0,14,0
1033,12,0,0,1,0,6,36,0,1.8562999963760376,24,85,1,1,12,0
1034,15,0,0,0,1,1,1,1,1.5765999555587769,22,85,1,0,15,1
1035,11,0,0,0,1,4,16,0,1.4230999946594238,21,85,1,0,11,0
1036,12,0,0,1,1,5,25,0,1.63510000705719,23,85,1,1,12,0
1037,8,0,0,1,1,38,1444,0,1.660099983215332,52,85,1,1,8,0
1038,16,0,0,1,1,6,36,0,2.051300048828125,28,85,1,1,16,0
1039,13,0,0,0,0,9,81,1,2.5703001022338867,28,85,1,0,13,1
1040,13,0,0,1,1,15,225,0,2.079400062561035,34,85,1,1,13,0
1041,15,0,0,1,1,11,121,0,2.036900043487549,32,85,1,1,15,0
1042,12,0,0,0,0,17,289,0,2.014899969100952,35,85,1,0,12,0
1043,12,0,0,0,0,1,1,0,1.0472999811172485,19,85,1,0,12,0
1044,12,0,0,0,1,9,81,0,1.850600004196167,27,85,1,0,12,0
1045,9,0,0,0,0,48,2304,0,1.2527999877929688,63,85,1,0,9,0
1046,12,0,0,0,1,17,289,1,2.4291999340057373,35,85,1,0,12,1
1047,12,0,0,1,1,33,1089,0,1.704699993133545,51,85,1,1,12,0
1048,12,0,0,0,1,7,49,0,2.2137999534606934,25,85,1,0,12,0
1049,14,0,0,1,1,12,144,0,2.074399948120117,32,85,1,1,14,0
1050,16,0,0,1,1,6,36,0,1.7316999435424805,28,85,1,1,16,0
1051,4,0,0,0,1,54,2916,0,1.7918000221252441,64,85,1,0,4,0
1052,16,1,1,0,0,16,256,0,2.5989999771118164,38,85,1,0,16,0
1053,11,1,0,1,1,8,64,0,1.294700026512146,25,85,1,1,11,0
1054,9,1,0,0,0,30,900,1,1.8325999975204468,45,85,1,0,9,1
1055,13,1,0,0,0,1,1,1,1.6390000581741333,20,85,1,0,13,1
1056,17,1,0,0,1,32,1024,0,3.269200086593628,55,85,1,0,17,0
1057,13,1,0,0,0,0,0,0,0.6980999708175659,19,85,1,0,13,0
1058,12,1,0,1,0,26,676,0,1.6094000339508057,44,85,1,1,12,0
1059,11,0,0,1,0,36,1296,0,2.169100046157837,53,85,1,1,11,0
1060,14,0,0,1,1,19,361,0,2.525700092315674,39,85,1,1,14,0
1061,12,0,0,0,0,12,144,0,1.386299967765808,30,85,1,0,12,0
1062,16,0,0,0,1,21,441,0,1.50409996509552,43,85,1,0,16,0
1063,12,0,0,1,0,11,121,0,1.8717999458312988,29,85,1,1,12,0
1064,12,0,0,0,1,10,100,0,1.704699993133545,28,85,1,0,12,0
1065,17,0,0,1,1,15,225,0,1.927899956703186,38,85,1,1,17,0
1066,16,0,0,1,0,16,256,0,1.816499948501587,38,85,1,1,16,0
1067,12,0,0,0,1,23,529,0,2.051300048828125,41,85,1,0,12,0
1068,12,0,0,0,1,24,576,0,0,42,85,1,0,12,0
1069,17,0,0,1,1,13,169,1,2.525700092315674,36,85,1,1,17,1
1070,14,0,1,1,1,19,361,1,2.1803998947143555,39,85,1,1,14,1
1071,11,0,0,1,1,20,400,0,1.4701999425888062,37,85,1,1,11,0
