"","husage","husunion","husearns","huseduc","husblck","hushisp","hushrs","kidge6","earns","age","black","educ","hispanic","union","faminc","husexp","exper","kidlt6","hours","expersq","nwifeinc","inlf","hrwage","lwage"
"3323",46,NA,0,13,1,0,55,0,154,51,1,12,0,1,112500,27,33,0,0,1089,104.491996765137,0,NA,NA
"3324",49,NA,0,12,1,0,0,0,480,49,1,12,0,0,22500,31,31,0,40,961,0,1,12,2.4849066734314
"3325",45,NA,0,12,0,0,40,1,0,46,0,12,0,NA,13750,27,28,0,0,784,13.75,0,NA,NA
"3326",53,NA,0,15,0,0,98,0,500,51,0,14,0,0,55000,32,31,0,60,961,29,1,8.33333301544189,2.12026357650757
"3327",34,0,1650,18,0,0,50,0,0,34,0,14,0,NA,55000,10,14,1,0,196,55,0,NA,NA
"3328",51,0,440,12,0,0,40,0,192,48,0,12,0,0,45000,33,30,0,24,900,35.015998840332,1,8,2.0794415473938
"3329",30,1,294,11,0,0,45,0,0,28,0,10,0,NA,11500,13,12,1,0,144,11.5,0,NA,NA
"3330",33,0,378,13,0,0,42,0,384,29,0,13,0,0,27500,14,10,1,48,100,7.53200006484985,1,8,2.0794415473938
"3331",38,NA,0,12,0,0,40,1,0,39,0,12,0,NA,17500,20,21,0,0,441,17.5,0,NA,NA
"3332",38,NA,0,18,0,0,45,0,0,37,0,18,0,NA,112500,14,13,1,0,169,112.5,0,NA,NA
"3333",47,0,577,18,0,0,60,1,0,26,0,12,0,NA,55000,23,8,0,0,64,55,0,NA,NA
"3334",40,1,700,14,0,0,40,0,479,36,0,14,0,1,45000,20,16,1,40,256,20.0919990539551,1,11.9750003814697,2.48282122612
"3335",31,NA,0,12,0,0,60,0,0,30,0,15,0,NA,3000,13,9,1,0,81,3,0,NA,NA
"3336",46,0,300,8,0,0,40,1,600,39,0,13,0,0,0,32,20,0,0,400,0,0,NA,NA
"3337",36,0,170,10,0,1,40,0,0,31,0,12,1,NA,11500,20,13,1,0,169,11.5,0,NA,NA
"3338",37,NA,0,12,0,0,50,0,0,30,0,10,0,NA,17500,19,14,1,0,196,17.5,0,NA,NA
"3339",26,0,166,13,0,0,30,0,18,24,0,14,0,0,17500,7,4,1,4,16,16.5639991760254,1,4.5,1.50407743453979
"3340",34,1,385,12,0,0,44,0,235,24,0,12,0,0,32500,16,6,0,42,36,20.2800006866455,1,5.59523820877075,1.72191596031189
"3341",27,0,340,13,0,0,50,0,408,26,0,14,0,0,27500,8,6,1,40,36,6.28399991989136,1,10.1999998092651,2.3223876953125
"3342",48,NA,0,12,0,0,0,0,520,49,0,12,0,1,32500,30,31,0,0,961,5.46000003814697,0,NA,NA
"3343",32,0,520,10,0,0,40,1,0,34,0,12,0,NA,32500,16,16,0,0,256,32.5,0,NA,NA
"3344",48,0,950,17,0,0,45,1,730,46,0,16,0,1,67500,25,24,0,45,576,29.5400009155273,1,16.2222213745117,2.78638195991516
"3345",50,1,209,12,0,0,20,0,385,45,0,14,0,0,0,32,25,0,0,625,0,0,NA,NA
"3346",40,1,240,16,0,0,40,1,0,42,0,12,0,NA,45000,18,24,0,0,576,45,0,NA,NA
"3347",31,NA,0,12,0,0,60,0,250,30,0,12,0,0,37500,13,12,1,40,144,24.5,1,6.25,1.83258152008057
"3348",48,NA,0,12,0,0,0,0,0,47,0,12,0,NA,27500,30,29,0,0,841,27.5,0,NA,NA
"3349",31,NA,0,16,0,0,50,0,1100,31,0,18,0,1,3000,9,7,0,40,49,0,1,27.5,3.31418609619141
"3350",26,0,750,14,0,0,40,1,394,25,0,11,0,0,55000,6,8,0,40,64,34.5120010375977,1,9.85000038146973,2.28747153282166
"3351",57,0,750,16,0,0,50,0,905,54,0,18,0,0,112500,35,30,0,50,900,65.4400024414062,1,18.1000003814697,2.89591193199158
"3352",50,1,740,18,0,0,40,1,880,46,0,16,0,1,67500,26,24,0,40,576,21.7399997711182,1,22,3.09104251861572
"3353",54,1,673,17,0,0,60,0,550,53,0,16,0,1,112500,31,31,0,50,961,83.9000015258789,1,11,2.39789533615112
"3354",26,0,500,13,0,1,48,0,425,22,0,14,0,0,45000,7,2,0,40,4,22.8999996185303,1,10.625,2.36320972442627
"3355",45,0,1300,16,0,0,40,1,225,42,0,14,0,1,112500,23,22,0,35,484,100.800003051758,1,6.42857122421265,1.86075234413147
"3356",40,0,600,12,0,0,55,0,0,38,0,12,0,NA,3000,22,20,1,0,400,3,0,NA,NA
"3357",40,0,480,13,0,0,34,0,865,44,0,18,0,1,67500,21,20,0,40,400,22.5200004577637,1,21.625,3.07385015487671
"3358",31,0,850,16,0,0,20,0,71,36,0,12,0,0,112500,9,18,0,10,324,108.807998657227,1,7.09999990463257,1.96009480953217
"3359",39,1,680,12,0,1,40,0,0,31,0,16,0,NA,32500,21,9,1,0,81,32.5,0,NA,NA
"3360",26,0,325,16,0,0,41,0,442,28,0,16,0,0,45000,4,6,0,50,36,22.0160007476807,1,8.84000015258789,2.17928695678711
"3361",34,0,800,12,0,0,56,0,0,34,0,14,0,NA,37500,16,14,1,0,196,37.5,0,NA,NA
"3362",29,1,700,12,0,0,45,0,700,23,0,12,0,1,67500,11,5,1,40,25,31.1000003814697,1,17.5,2.86220097541809
"3363",34,0,900,12,0,0,45,1,240,32,0,12,0,0,45000,16,14,0,40,196,32.5200004577637,1,6,1.7917594909668
"3364",58,0,600,16,0,0,40,0,0,56,0,12,0,NA,45000,36,38,0,0,1444,45,0,NA,NA
"3365",56,NA,0,12,0,0,40,0,195,50,0,12,0,0,67500,38,32,0,30,1024,57.3600006103516,1,6.5,1.8718022108078
"3366",36,NA,0,16,0,0,50,0,0,37,0,14,0,NA,45000,14,17,1,0,289,45,0,NA,NA
"3367",41,NA,0,10,0,0,0,0,255,44,0,10,0,0,27500,25,28,0,36,784,14.2399997711182,1,7.08333349227905,1.95774459838867
"3368",42,0,1300,16,0,0,40,1,275,38,0,12,0,0,112500,20,20,0,25,400,98.1999969482422,1,11,2.39789533615112
"3369",44,1,1320,12,0,0,55,1,0,44,0,12,0,NA,45000,26,26,0,0,676,45,0,NA,NA
"3370",29,0,585,12,0,0,60,0,320,26,0,14,0,0,45000,11,6,1,40,36,28.3600006103516,1,8,2.0794415473938
"3371",39,1,720,12,0,0,53,0,304,38,0,12,0,0,55000,21,20,1,40,400,39.1920013427734,1,7.59999990463257,2.02814817428589
"3372",39,0,260,12,0,0,40,1,54,36,0,15,0,0,17500,21,15,0,12,225,14.6920003890991,1,4.5,1.50407743453979
"3373",51,NA,0,8,0,1,0,0,250,39,0,9,1,0,13750,37,24,0,40,576,0.75,1,6.25,1.83258152008057
"3374",26,1,260,12,0,0,36,0,0,34,0,13,0,NA,11500,8,15,1,0,225,11.5,0,NA,NA
"3375",32,1,467,12,1,0,40,1,169,31,1,11,0,1,45000,14,14,0,25,196,36.2120018005371,1,6.76000022888184,1.91102290153503
"3376",24,0,280,12,0,1,40,0,0,27,1,12,0,NA,22500,6,9,0,0,81,22.5,0,NA,NA
"3377",37,1,369,16,0,0,40,0,346,35,0,16,0,0,32500,15,13,1,40,169,14.5080003738403,1,8.64999961853027,2.15755939483643
"3378",29,NA,0,12,0,0,60,0,0,29,0,12,0,NA,22500,11,11,1,0,121,22.5,0,NA,NA
"3379",44,1,660,10,1,0,40,0,300,40,1,14,0,1,37500,28,20,0,40,400,21.8999996185303,1,7.5,2.01490306854248
"3380",48,0,340,9,0,1,40,1,260,38,0,12,1,1,13750,33,20,0,40,400,0.230000004172325,1,6.5,1.8718022108078
"3381",60,1,592,10,0,0,40,0,0,50,0,10,0,NA,0,44,34,0,0,1156,0,0,NA,NA
"3382",53,0,923,11,0,0,50,0,150,50,0,12,0,0,45000,36,32,0,20,1024,37.2000007629395,1,7.5,2.01490306854248
"3383",48,1,664,12,0,0,55,0,0,49,0,12,0,NA,27500,30,31,0,0,961,27.5,0,NA,NA
"3384",62,0,1923,18,0,0,60,0,2884.5,55,0,16,0,0,55000,38,33,0,0,1089,0,0,NA,NA
"3385",59,NA,0,9,0,0,30,0,0,56,0,9,0,NA,17500,44,41,0,0,1681,17.5,0,NA,NA
"3386",45,0,695,16,0,0,50,1,596,43,0,16,0,0,112500,23,21,0,40,441,81.5080032348633,1,14.8999996185303,2.70136117935181
"3387",40,NA,0,13,0,0,45,1,450,41,0,16,0,0,3000,21,19,0,45,361,0,1,10,2.30258512496948
"3388",57,NA,0,8,0,0,0,1,0,49,0,12,0,NA,11500,43,31,0,0,961,11.5,0,NA,NA
"3389",32,0,579,12,0,0,42,0,0,32,0,12,0,NA,37500,14,14,1,0,196,37.5,0,NA,NA
"3390",22,0,230,13,0,0,42,0,184,22,0,15,0,0,22500,3,1,0,40,1,12.9320001602173,1,4.59999990463257,1.52605628967285
"3391",28,NA,0,16,0,0,40,0,500,28,0,14,0,0,45000,6,8,1,60,64,19,1,8.33333301544189,2.12026357650757
"3392",41,0,560,12,0,0,40,1,240,39,0,11,0,0,0,23,22,0,0,484,0,0,NA,NA
"3393",39,0,560,12,0,0,32,1,216,33,0,12,0,1,32500,21,15,0,35,225,21.2679996490479,1,6.17142868041992,1.8199303150177
"3394",38,0,711,16,0,0,45,1,280,39,0,16,0,1,37500,16,17,0,40,289,22.9400005340576,1,7,1.94591009616852
"3395",47,0,1100,14,0,0,50,0,0,47,0,12,0,NA,67500,27,29,0,0,841,67.5,0,NA,NA
"3396",45,1,640,12,0,0,42,1,256,37,0,12,0,0,32500,27,19,0,40,361,19.1879997253418,1,6.40000009536743,1.85629796981812
"3397",62,NA,0,11,0,0,0,0,0,56,0,12,0,NA,32500,45,38,0,0,1444,32.5,0,NA,NA
"3398",61,0,300,12,1,0,40,0,0,59,1,12,0,NA,17500,43,41,0,0,1681,17.5,0,NA,NA
"3399",45,0,400,12,0,0,40,1,300,40,0,12,0,0,27500,27,22,0,40,484,11.8999996185303,1,7.5,2.01490306854248
"3400",49,0,255,12,0,0,15,0,149,44,0,12,0,0,22500,31,26,0,32,676,14.7519998550415,1,4.65625,1.53821039199829
"3401",32,0,233,9,0,0,40,1,216,33,0,12,0,0,17500,17,15,0,35,225,6.26800012588501,1,6.17142868041992,1.8199303150177
"3402",38,0,700,18,0,0,43,1,500,33,0,18,1,0,67500,14,9,0,35,81,41.5,1,14.2857141494751,2.65926003456116
"3403",37,0,420,12,0,0,40,0,720,35,0,12,0,0,55000,19,17,1,40,289,17.5599994659424,1,18,2.89037179946899
"3404",32,NA,0,14,1,0,0,0,135,36,1,10,0,0,3000,12,20,1,30,400,0,1,4.5,1.50407743453979
"3405",40,NA,0,17,0,0,90,0,150,27,0,15,0,0,45000,17,6,1,24,36,37.2000007629395,1,6.25,1.83258152008057
"3406",36,0,385,11,0,0,50,0,0,31,0,12,0,NA,17500,19,13,1,0,169,17.5,0,NA,NA
"3407",36,0,869,18,0,0,38,0,0,34,0,15,0,NA,45000,12,13,0,0,169,45,0,NA,NA
"3408",61,NA,0,7,0,0,0,0,0,55,0,12,0,NA,0,48,37,0,0,1369,0,0,NA,NA
"3409",42,0,550,12,0,0,70,1,0,37,0,12,0,NA,27500,24,19,0,0,361,27.5,0,NA,NA
"3410",38,0,1250,16,0,0,40,0,0,32,0,16,0,NA,3000,16,10,1,0,100,3,0,NA,NA
"3411",41,0,400,12,0,0,40,0,600,36,0,18,0,0,3000,23,12,0,40,144,0,1,15,2.70805025100708
"3412",51,NA,0,18,0,0,40,0,0,49,0,14,0,NA,0,27,29,0,0,841,0,0,NA,NA
"3413",61,1,465,12,0,0,40,0,550,55,0,12,0,0,67500,43,37,0,0,1369,38.9000015258789,0,NA,NA
"3414",40,0,675,12,0,0,50,0,376,42,0,14,0,0,55000,22,22,1,40,484,35.4480018615723,1,9.39999961853027,2.24070954322815
"3415",28,1,440,13,1,0,46,0,376,27,1,11,0,0,37500,9,10,1,40,100,17.9479999542236,1,9.39999961853027,2.24070954322815
"3416",35,NA,0,14,0,0,35,0,838,36,0,16,0,0,55000,15,14,1,40,196,11.423999786377,1,20.9500007629395,3.04213857650757
"3417",25,0,300,16,0,0,36,0,230,25,0,16,0,0,32500,3,3,0,40,9,20.5400009155273,1,5.75,1.74919986724854
"3418",26,0,430,14,0,0,80,0,280,24,0,13,0,0,37500,6,5,1,0,25,22.9400005340576,0,NA,NA
"3419",24,0,400,12,0,0,60,0,51,25,0,12,0,0,17500,6,7,0,12,49,14.8479995727539,1,4.25,1.44691896438599
"3420",36,0,350,12,0,0,40,1,350,34,0,16,0,1,67500,18,12,0,40,144,49.2999992370605,1,8.75,2.16905379295349
"3421",56,0,1923,18,0,0,40,1,0,57,0,12,0,NA,112500,32,39,0,0,1521,112.5,0,NA,NA
"3422",70,NA,0,12,0,0,0,0,0,51,0,10,0,NA,112500,52,35,0,0,1225,112.5,0,NA,NA
"3423",30,0,460,12,0,0,59,1,175,29,0,12,0,0,32500,12,11,0,35,121,23.3999996185303,1,5,1.60943794250488
"3424",41,0,634,12,0,0,32,0,42,39,0,10,0,0,32500,23,23,0,6,529,30.3159999847412,1,7,1.94591009616852
"3425",30,1,550,12,0,0,40,0,329,30,0,12,0,0,37500,12,12,1,40,144,20.3920001983643,1,8.22500038146973,2.10717844963074
"3426",57,NA,0,18,0,0,0,0,0,38,0,18,0,NA,112500,33,14,0,0,196,112.5,0,NA,NA
"3427",32,0,300,12,0,1,40,1,330,32,0,9,1,0,37500,14,17,0,32,289,20.3400001525879,1,10.3125,2.3333568572998
"3428",57,0,1000,14,0,0,20,0,781,55,0,16,0,1,112500,37,33,0,40,1089,71.8880004882812,1,19.5249996185303,2.9716956615448
"3429",49,1,826,12,1,0,40,0,0,47,1,13,0,NA,55000,31,28,0,0,784,55,0,NA,NA
"3430",36,0,1000,14,0,0,50,0,150,23,0,12,0,0,27500,16,5,0,21,25,19.7000007629395,1,7.14285707473755,1.96611285209656
"3431",55,0,189,10,0,0,50,0,206,50,0,11,0,0,32500,39,33,0,42,1089,21.7880001068115,1,4.90476179122925,1.5902065038681
"3432",44,NA,0,12,0,0,40,1,0,42,0,12,0,NA,37500,26,24,0,0,576,37.5,0,NA,NA
"3433",64,0,600,12,0,0,0,0,296,56,0,12,0,0,37500,46,38,0,40,1444,22.1079998016357,1,7.40000009536743,2.00148010253906
"3434",52,NA,0,10,0,0,0,0,0,50,0,12,0,NA,32500,36,32,0,0,1024,32.5,0,NA,NA
"3435",56,1,450,11,0,0,40,0,690,51,0,15,0,0,112500,39,30,0,40,900,76.620002746582,1,17.25,2.84781217575073
"3436",31,1,480,12,0,0,70,0,0,31,0,12,0,NA,27500,13,13,1,0,169,27.5,0,NA,NA
"3437",43,1,478,16,0,0,72,1,0,39,0,13,0,NA,37500,21,20,0,0,400,37.5,0,NA,NA
"3438",28,0,700,12,0,0,49,0,0,30,0,13,0,NA,22500,10,11,1,0,121,22.5,0,NA,NA
"3439",35,1,528,13,0,0,48,1,405,31,0,12,0,1,45000,16,13,0,40,169,23.9400005340576,1,10.125,2.31500768661499
"3440",26,NA,0,12,0,0,55,0,500,25,0,12,0,1,45000,8,7,0,36,49,19,1,13.8888893127441,2.63108921051025
"3441",38,0,650,13,0,0,50,1,0,34,0,12,0,NA,3000,19,16,0,0,256,3,0,NA,NA
"3442",31,0,293,12,0,0,45,0,0,22,0,12,0,NA,13750,13,4,0,0,16,13.75,0,NA,NA
"3443",62,0,127,12,0,0,29,0,0,55,0,10,0,NA,13750,44,39,0,0,1521,13.75,0,NA,NA
"3444",54,0,400,6,0,0,30,0,0,25,0,12,0,NA,32500,42,7,0,0,49,32.5,0,NA,NA
"3445",32,0,275,12,0,1,40,0,240,26,0,14,1,0,27500,14,6,0,40,36,15.0200004577637,1,6,1.7917594909668
"3446",47,0,1200,16,0,0,40,0,0,46,0,16,0,NA,67500,25,24,0,0,576,67.5,0,NA,NA
"3447",43,1,400,14,0,0,35,1,250,42,0,16,0,0,0,23,20,0,40,400,0,1,6.25,1.83258152008057
"3448",47,NA,0,12,0,0,50,0,400,48,0,14,0,0,55000,29,28,0,40,784,34.2000007629395,1,10,2.30258512496948
"3449",51,0,930,12,0,1,50,1,0,43,0,3,1,NA,37500,33,34,0,0,1156,37.5,0,NA,NA
"3450",52,0,342,12,0,0,40,0,342,52,0,12,0,0,37500,34,34,0,45,1156,19.7159996032715,1,7.59999990463257,2.02814817428589
"3451",57,1,350,9,0,0,40,0,210,57,0,12,0,0,22500,42,39,0,40,1521,11.5799999237061,1,5.25,1.65822803974152
"3452",38,1,520,12,0,0,40,0,68,30,0,12,0,0,22500,20,12,1,9,144,18.9640007019043,1,7.55555534362793,2.02228307723999
"3453",28,0,280,12,0,0,40,0,320,27,0,14,0,0,27500,10,7,1,40,49,10.8599996566772,1,8,2.0794415473938
"3454",37,NA,0,16,0,0,0,1,575,37,0,16,0,1,45000,15,15,0,40,225,15.1000003814697,1,14.375,2.66549062728882
"3455",32,0,330,18,0,0,37,0,548,34,0,18,0,1,37500,8,10,1,50,100,9.00399971008301,1,10.960000038147,2.39425230026245
"3456",78,NA,0,16,0,0,0,0,91,36,0,12,1,0,22500,56,18,0,20,324,17.7679996490479,1,4.55000019073486,1.51512730121613
"3457",36,1,425,13,0,0,60,1,325,34,0,17,0,1,45000,17,11,0,40,121,28.1000003814697,1,8.125,2.09494566917419
"3458",39,NA,0,10,0,0,0,1,0,32,0,9,0,NA,45000,23,17,0,0,289,45,0,NA,NA
"3459",43,1,395,7,0,0,40,1,200,41,0,12,0,0,22500,30,23,0,48,529,12.1000003814697,1,4.16666650772095,1.42711627483368
"3460",54,NA,0,15,0,0,0,1,615,46,0,17,0,1,45000,33,23,0,40,529,13.0200004577637,1,15.375,2.73274278640747
"3461",44,1,675,18,0,0,50,1,800,48,0,18,0,1,67500,20,24,0,40,576,25.8999996185303,1,20,2.99573230743408
"3462",33,0,400,12,0,0,54,1,300,31,0,12,0,0,32500,15,13,0,40,169,16.8999996185303,1,7.5,2.01490306854248
"3463",36,1,412,12,0,0,56,1,330,32,0,12,0,0,45000,18,14,0,40,196,27.8400001525879,1,8.25,2.11021327972412
"3464",56,0,750,12,0,0,40,0,0,57,0,12,0,NA,45000,38,39,0,0,1521,45,0,NA,NA
"3465",30,1,587,16,0,0,40,0,850,31,0,18,1,1,55000,8,7,1,0,49,10.8000001907349,0,NA,NA
"3466",31,0,600,18,0,0,50,0,600,29,0,18,1,0,67500,7,5,0,40,25,36.2999992370605,1,15,2.70805025100708
"3467",43,NA,0,14,0,0,35,0,0,34,0,16,0,NA,37500,23,12,1,0,144,37.5,0,NA,NA
"3468",36,0,680,15,0,0,40,0,0,28,0,18,0,NA,55000,15,4,0,0,16,55,0,NA,NA
"3469",30,NA,0,12,0,0,35,0,300,29,0,12,0,1,112500,12,11,1,20,121,96.9000015258789,1,15,2.70805025100708
"3470",34,0,350,12,0,0,40,0,270,31,0,13,0,0,37500,16,12,1,40,144,23.4599990844727,1,6.75,1.90954256057739
"3471",44,NA,0,12,0,0,99,0,0,43,0,13,0,NA,27500,26,24,1,0,576,27.5,0,NA,NA
"3472",47,1,375,12,0,0,43,1,62,35,0,12,0,0,32500,29,17,0,10,289,29.2759990692139,1,6.19999980926514,1.82454931735992
"3473",44,0,1700,12,1,0,75,0,0,46,1,12,0,NA,37500,26,28,0,0,784,37.5,0,NA,NA
"3474",52,0,600,12,0,0,40,0,150,47,0,12,0,0,67500,34,29,0,20,841,59.7000007629395,1,7.5,2.01490306854248
"3475",57,0,550,12,0,0,0,0,0,58,0,12,0,NA,32500,39,40,0,0,1600,32.5,0,NA,NA
"3476",26,0,550,13,0,0,40,0,180,27,0,13,0,0,32500,7,8,1,40,64,23.1399993896484,1,4.5,1.50407743453979
"3477",30,0,500,12,0,0,50,0,0,29,0,13,0,NA,0,12,10,1,0,100,0,0,NA,NA
"3478",31,NA,0,16,0,1,40,0,520,30,0,14,0,1,0,9,10,0,40,100,0,1,13,2.56494927406311
"3479",35,0,1000,16,0,0,65,0,1000,33,0,17,0,0,67500,13,10,0,40,100,15.5,1,25,3.21887588500977
"3480",40,1,700,12,0,0,40,0,500,39,0,12,0,0,55000,22,21,0,45,441,29,1,11.1111106872559,2.40794563293457
"3481",52,1,800,12,0,0,35,0,220,52,0,12,0,0,45000,34,34,0,40,1156,33.560001373291,1,5.5,1.70474803447723
"3482",42,0,789,16,0,0,45,1,414,40,0,14,0,0,67500,20,20,0,40,400,45.9720001220703,1,10.3500003814697,2.33698654174805
"3483",42,0,650,14,0,0,40,1,0,42,0,12,0,NA,55000,22,24,0,0,576,55,0,NA,NA
"3484",37,0,1000,17,0,0,40,0,160,37,0,17,0,0,3000,14,14,1,12,196,0,1,13.3333330154419,2.59026718139648
"3485",42,0,827,17,0,0,40,0,0,36,0,15,0,NA,37500,19,15,1,0,225,37.5,0,NA,NA
"3486",24,0,800,16,0,0,45,0,475,22,0,16,0,0,45000,2,0,0,40,0,20.2999992370605,1,11.875,2.47443532943726
"3487",30,0,1000,12,0,0,0,0,0,22,0,12,0,NA,45000,12,4,0,0,16,45,0,NA,NA
"3488",58,0,158,16,0,0,34,0,163,55,0,12,0,0,17500,36,37,0,35,1369,9.02400016784668,1,4.65714263916016,1.53840208053589
"3489",42,0,731,17,0,0,40,0,0,41,0,16,0,NA,37500,19,19,0,0,361,37.5,0,NA,NA
"3490",52,0,900,18,0,0,40,0,700,52,0,14,0,0,55000,28,32,0,40,1024,18.6000003814697,1,17.5,2.86220097541809
"3491",45,0,600,13,0,0,34,0,168,44,0,12,0,1,37500,26,26,0,24,676,28.7639999389648,1,7,1.94591009616852
"3492",26,0,250,12,0,0,66,0,354,27,0,14,0,1,27500,8,7,1,40,49,9.09200000762939,1,8.85000038146973,2.18041753768921
"3493",29,NA,0,12,1,0,0,0,0,25,1,13,0,NA,6250,11,6,0,0,36,6.25,0,NA,NA
"3494",35,0,450,13,0,0,50,0,0,57,1,1,0,NA,17500,16,50,1,0,2500,17.5,0,NA,NA
"3495",59,NA,0,9,1,0,0,0,0,37,0,13,0,NA,13750,44,18,0,0,324,13.75,0,NA,NA
"3496",44,0,360,10,0,1,40,0,325,49,0,14,1,0,67500,28,29,0,40,841,50.5999984741211,1,8.125,2.09494566917419
"3497",28,0,750,16,0,0,40,0,420,24,0,13,0,0,112500,6,5,0,40,25,90.6600036621094,1,10.5,2.35137534141541
"3498",47,0,950,16,0,0,40,1,150,47,0,17,0,0,67500,25,24,0,24,576,59.7000007629395,1,6.25,1.83258152008057
"3499",47,0,700,18,0,0,45,0,400,46,0,16,0,0,67500,23,24,0,35,576,46.7000007629395,1,11.4285717010498,2.43611645698547
"3500",35,0,800,17,0,0,40,1,198,32,0,14,0,0,22500,12,12,0,40,144,12.2040004730225,1,4.94999980926514,1.59938752651215
"3501",33,0,370,16,0,0,60,0,400,33,0,15,0,0,45000,11,12,1,45,144,24.2000007629395,1,8.88888931274414,2.18480205535889
"3502",63,NA,0,16,0,0,0,0,0,59,0,16,0,NA,112500,41,37,0,0,1369,112.5,0,NA,NA
"3503",37,NA,0,16,0,0,0,1,528,57,0,16,0,0,32500,15,35,0,27,1225,5.04400014877319,1,19.5555553436279,2.97325944900513
"3504",63,NA,0,16,0,0,0,0,0,33,0,15,0,NA,3000,41,12,0,0,144,3,0,NA,NA
"3505",39,0,726,16,0,0,66,1,0,36,0,12,0,NA,45000,17,18,0,0,324,45,0,NA,NA
"3506",46,NA,0,16,0,0,55,1,709,42,0,16,0,0,112500,24,20,0,40,400,75.6320037841797,1,17.7250003814697,2.87497615814209
"3507",43,0,650,16,0,0,50,1,40,43,0,18,0,0,112500,21,19,0,8,361,110.419998168945,1,5,1.60943794250488
"3508",41,NA,0,11,0,0,50,0,0,38,0,10,0,NA,0,24,22,0,0,484,0,0,NA,NA
"3509",63,0,700,12,0,0,24,0,1000,55,0,17,0,1,112500,45,32,0,66,1024,60.5,1,15.151515007019,2.71810054779053
"3510",43,1,656,11,0,0,40,0,0,42,0,11,0,NA,45000,26,25,0,0,625,45,0,NA,NA
"3511",49,0,500,12,0,0,40,1,400,42,0,12,0,0,37500,31,24,0,48,576,16.7000007629395,1,8.33333301544189,2.12026357650757
"3512",47,0,1230,18,0,0,20,1,460,46,0,16,0,0,112500,23,24,0,50,576,88.5800018310547,1,9.19999980926514,2.21920347213745
"3513",44,1,615,12,0,0,40,0,0,43,0,9,0,NA,32500,26,28,0,0,784,32.5,0,NA,NA
"3514",22,0,420,12,0,0,32,0,400,23,0,13,0,0,37500,4,4,0,54,16,16.7000007629395,1,7.40740728378296,2.00248050689697
"3515",39,0,1000,16,0,0,40,0,198,37,0,12,0,0,55000,17,19,1,16,361,44.7039985656738,1,12.375,2.51567840576172
"3516",57,0,740,14,0,0,40,0,0,56,0,12,0,NA,45000,37,38,0,0,1444,45,0,NA,NA
"3517",29,0,600,16,0,0,65,0,550,30,0,18,0,1,112500,7,6,1,40,36,83.9000015258789,1,13.75,2.62103891372681
"3518",34,0,400,12,0,0,40,1,68,26,0,12,0,0,13750,16,8,0,15,64,10.21399974823,1,4.53333330154419,1.5114574432373
"3519",33,0,561,13,0,0,21,0,597,33,0,12,0,0,55000,14,15,0,40,225,23.9559993743896,1,14.9250001907349,2.70303773880005
"3520",46,0,1300,12,0,0,52,0,464,46,0,12,0,1,55000,28,28,0,32,784,30.8719997406006,1,14.5,2.67414855957031
"3521",26,0,275,12,0,0,50,0,226,24,0,16,0,0,22500,8,2,1,40,4,10.7480001449585,1,5.65000009536743,1.73165559768677
"3522",52,1,400,10,0,0,40,0,0,48,0,12,0,NA,22500,36,30,0,0,900,22.5,0,NA,NA
"3523",48,0,800,12,0,0,50,0,450,49,0,12,0,0,67500,30,31,0,40,961,44.0999984741211,1,11.25,2.42036819458008
"3524",46,0,1100,14,0,0,40,1,550,42,0,12,0,0,112500,26,24,0,40,576,83.9000015258789,1,13.75,2.62103891372681
"3525",39,0,500,18,0,0,40,1,350,36,0,15,0,0,67500,15,15,0,40,225,49.2999992370605,1,8.75,2.16905379295349
"3526",31,0,800,17,0,0,40,0,360,28,0,17,0,0,45000,8,5,1,32,25,26.2800006866455,1,11.25,2.42036819458008
"3527",47,NA,0,12,0,0,0,1,12,53,0,15,0,0,27500,29,32,0,4,1024,26.8759994506836,1,3,1.0986123085022
"3528",40,0,700,15,0,0,40,0,0,41,0,12,0,NA,37500,19,23,0,0,529,37.5,0,NA,NA
"3529",26,NA,0,11,0,0,46,0,0,38,0,12,0,NA,32500,9,20,1,0,400,32.5,0,NA,NA
"3530",40,0,850,12,0,0,40,0,0,37,0,12,0,NA,37500,22,19,1,0,361,37.5,0,NA,NA
"3531",46,NA,0,18,0,0,50,0,150,44,0,12,0,0,112500,22,26,0,25,676,104.699996948242,1,6,1.7917594909668
"3532",34,NA,0,18,0,0,20,1,140,39,0,12,0,0,112500,10,21,0,18,441,105.220001220703,1,7.77777767181396,2.0512707233429
"3533",33,1,960,12,0,0,49,0,0,32,0,13,0,NA,45000,15,13,1,0,169,45,0,NA,NA
"3534",40,NA,0,16,0,0,60,0,350,35,0,16,0,0,112500,18,13,1,40,169,94.3000030517578,1,8.75,2.16905379295349
"3535",43,1,525,18,0,0,55,1,525,44,0,16,0,1,45000,19,22,0,40,484,17.7000007629395,1,13.125,2.57451891899109
"3536",38,0,1923,16,0,0,32,0,400,41,0,14,0,0,112500,16,21,0,40,441,91.6999969482422,1,10,2.30258512496948
"3537",43,0,550,9,0,0,45,1,250,36,0,9,0,1,45000,28,21,0,40,441,32,1,6.25,1.83258152008057
"3538",41,NA,0,12,0,0,0,1,0,36,0,12,0,NA,6250,23,18,0,0,324,6.25,0,NA,NA
"3539",31,0,600,12,0,0,50,0,0,27,0,12,0,NA,45000,13,9,1,0,81,45,0,NA,NA
