rownames,cycle,branch,race,forecastdate,version,dem_win_prob,rep_win_prob,category,democrat_won,republican_won,uncalled
518,2018,Governor,ID-G1,2018-11-06,deluxe,0.0109,0.98909998,Safe R,FALSE,TRUE,FALSE
519,2018,Governor,IL-G1,2018-11-06,deluxe,0.87585998,0.12414,Likely D,TRUE,FALSE,FALSE
520,2018,Governor,KS-G1,2018-11-06,deluxe,0.50007999,0.49958,Tossup (Tilt D),TRUE,FALSE,FALSE
521,2018,Governor,MA-G1,2018-11-06,deluxe,5.2e-4,0.99948001,Safe R,FALSE,TRUE,FALSE
522,2018,Governor,MD-G1,2018-11-06,deluxe,0.01322,0.98677999,Safe R,FALSE,TRUE,FALSE
523,2018,Governor,ME-G1,2018-11-06,deluxe,0.89748001,0.10252,Likely D,TRUE,FALSE,FALSE
524,2018,Governor,MI-G1,2018-11-06,deluxe,0.93235999,0.067639999,Likely D,TRUE,FALSE,FALSE
525,2018,Governor,MN-G1,2018-11-06,deluxe,0.93988001,0.060120001,Likely D,TRUE,FALSE,FALSE
526,2018,Governor,NE-G1,2018-11-06,deluxe,0.0080199996,0.99198002,Safe R,FALSE,TRUE,FALSE
527,2018,Governor,NH-G1,2018-11-06,deluxe,0.14804,0.85196,Likely R,FALSE,TRUE,FALSE
528,2018,Governor,NM-G1,2018-11-06,deluxe,0.92666,0.073339999,Likely D,TRUE,FALSE,FALSE
529,2018,Governor,NV-G1,2018-11-06,deluxe,0.60005999,0.39994001,Lean D,TRUE,FALSE,FALSE
530,2018,Governor,NY-G1,2018-11-06,deluxe,0.99523997,0.0047599999,Solid D,TRUE,FALSE,FALSE
531,2018,Governor,OH-G1,2018-11-06,deluxe,0.61940002,0.38060001,Lean D,FALSE,TRUE,FALSE
532,2018,Governor,OK-G1,2018-11-06,deluxe,0.17433999,0.82565999,Likely R,FALSE,TRUE,FALSE
533,2018,Governor,OR-G1,2018-11-06,deluxe,0.79926002,0.20073999,Likely D,TRUE,FALSE,FALSE
534,2018,Governor,PA-G1,2018-11-06,deluxe,0.99234003,0.0076600001,Solid D,TRUE,FALSE,FALSE
535,2018,Governor,RI-G1,2018-11-06,deluxe,0.95455998,0.04544,Solid D,TRUE,FALSE,FALSE
536,2018,Governor,SC-G1,2018-11-06,deluxe,0.014880000000000001,0.98512,Safe R,FALSE,TRUE,FALSE
537,2018,Governor,SD-G1,2018-11-06,deluxe,0.34630001,0.65369999,Lean R,FALSE,TRUE,FALSE
538,2018,Governor,TN-G1,2018-11-06,deluxe,0.01192,0.98808002,Safe R,FALSE,TRUE,FALSE
539,2018,Governor,TX-G1,2018-11-06,deluxe,0.00266,0.99734002,Safe R,FALSE,TRUE,FALSE
540,2018,Governor,VT-G1,2018-11-06,deluxe,0.024639999,0.97535998,Safe R,FALSE,TRUE,FALSE
541,2018,Governor,WI-G1,2018-11-06,deluxe,0.6171,0.3829,Lean D,TRUE,FALSE,FALSE
542,2018,Governor,WY-G1,2018-11-06,deluxe,7.6000002e-4,0.99923998,Safe R,FALSE,TRUE,FALSE
543,2018,House,AK-1,2018-11-06,deluxe,0.25525999,0.74474001,Lean R,FALSE,TRUE,FALSE
544,2018,House,AL-1,2018-11-06,deluxe,2.2e-4,0.99978,Safe R,FALSE,TRUE,FALSE
545,2018,House,AL-2,2018-11-06,deluxe,0.0123,0.98769999,Safe R,FALSE,TRUE,FALSE
546,2018,House,AL-3,2018-11-06,deluxe,0.00118,0.99882001,Safe R,FALSE,TRUE,FALSE
547,2018,House,AL-4,2018-11-06,deluxe,0,1,Safe R,FALSE,TRUE,FALSE
548,2018,House,AL-5,2018-11-06,deluxe,6.6000002e-4,0.99934,Safe R,FALSE,TRUE,FALSE
549,2018,House,AL-6,2018-11-06,deluxe,5.9999998e-5,0.99993998,Safe R,FALSE,TRUE,FALSE
550,2018,House,AL-7,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
551,2018,House,AR-1,2018-11-06,deluxe,3.0000001e-4,0.99970001,Safe R,FALSE,TRUE,FALSE
552,2018,House,AR-2,2018-11-06,deluxe,0.10034,0.89965999,Likely R,FALSE,TRUE,FALSE
553,2018,House,AR-3,2018-11-06,deluxe,4.7999999e-4,0.99952,Safe R,FALSE,TRUE,FALSE
554,2018,House,AR-4,2018-11-06,deluxe,2.6e-4,0.99974,Safe R,FALSE,TRUE,FALSE
555,2018,House,AZ-1,2018-11-06,deluxe,0.90763998,0.092359997,Likely D,TRUE,FALSE,FALSE
556,2018,House,AZ-2,2018-11-06,deluxe,0.96038002,0.039620001,Solid D,TRUE,FALSE,FALSE
557,2018,House,AZ-3,2018-11-06,deluxe,0.99993998,5.9999998e-5,Solid D,TRUE,FALSE,FALSE
558,2018,House,AZ-4,2018-11-06,deluxe,1.9999999e-4,0.99980003,Safe R,FALSE,TRUE,FALSE
559,2018,House,AZ-5,2018-11-06,deluxe,6.9999998e-4,0.9993,Safe R,FALSE,TRUE,FALSE
560,2018,House,AZ-6,2018-11-06,deluxe,0.0502,0.94980001,Likely R,FALSE,TRUE,FALSE
561,2018,House,AZ-7,2018-11-06,deluxe,0.99997997,1.9999999e-5,Solid D,TRUE,FALSE,FALSE
562,2018,House,AZ-8,2018-11-06,deluxe,0.13298,0.86702001,Likely R,FALSE,TRUE,FALSE
563,2018,House,AZ-9,2018-11-06,deluxe,0.99708003,0.0029200001,Solid D,TRUE,FALSE,FALSE
564,2018,House,CA-1,2018-11-06,deluxe,0.091920003,0.90807998,Likely R,FALSE,TRUE,FALSE
565,2018,House,CA-10,2018-11-06,deluxe,0.74537998,0.25461999,Lean D,TRUE,FALSE,FALSE
566,2018,House,CA-11,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
567,2018,House,CA-12,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
568,2018,House,CA-13,2018-11-06,deluxe,0.99997997,1.9999999e-5,Solid D,TRUE,FALSE,FALSE
569,2018,House,CA-14,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
570,2018,House,CA-15,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
571,2018,House,CA-16,2018-11-06,deluxe,0.98408002000000006,0.01592,Solid D,TRUE,FALSE,FALSE
572,2018,House,CA-17,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
573,2018,House,CA-18,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
574,2018,House,CA-19,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
575,2018,House,CA-2,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
576,2018,House,CA-20,2018-11-06,deluxe,0.99988002,1.2e-4,Solid D,TRUE,FALSE,FALSE
577,2018,House,CA-21,2018-11-06,deluxe,0.161,0.83899999,Likely R,TRUE,FALSE,TRUE
578,2018,House,CA-22,2018-11-06,deluxe,0.025140001,0.97486001,Safe R,FALSE,TRUE,FALSE
579,2018,House,CA-23,2018-11-06,deluxe,4.7999999e-4,0.99952,Safe R,FALSE,TRUE,FALSE
580,2018,House,CA-24,2018-11-06,deluxe,0.99045998,0.00954,Solid D,TRUE,FALSE,FALSE
581,2018,House,CA-25,2018-11-06,deluxe,0.55934,0.44066,Tossup (Tilt D),TRUE,FALSE,FALSE
582,2018,House,CA-26,2018-11-06,deluxe,0.99989998,9.9999997e-5,Solid D,TRUE,FALSE,FALSE
583,2018,House,CA-27,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
584,2018,House,CA-28,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
585,2018,House,CA-29,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
586,2018,House,CA-3,2018-11-06,deluxe,0.99980003,1.9999999e-4,Solid D,TRUE,FALSE,FALSE
587,2018,House,CA-30,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
588,2018,House,CA-31,2018-11-06,deluxe,0.99923998,7.6000002e-4,Solid D,TRUE,FALSE,FALSE
589,2018,House,CA-32,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
590,2018,House,CA-33,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
591,2018,House,CA-34,2018-11-06,deluxe,0.99993998,5.9999998e-5,Solid D,TRUE,FALSE,FALSE
592,2018,House,CA-35,2018-11-06,deluxe,0.99996001,3.9999999e-5,Solid D,TRUE,FALSE,FALSE
593,2018,House,CA-36,2018-11-06,deluxe,0.99870002,0.0013,Solid D,TRUE,FALSE,FALSE
594,2018,House,CA-37,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
595,2018,House,CA-38,2018-11-06,deluxe,0.99997997,1.9999999e-5,Solid D,TRUE,FALSE,FALSE
596,2018,House,CA-39,2018-11-06,deluxe,0.51771998,0.48227999,Tossup (Tilt D),TRUE,FALSE,FALSE
597,2018,House,CA-4,2018-11-06,deluxe,0.098099999,0.90189999,Likely R,FALSE,TRUE,FALSE
598,2018,House,CA-40,2018-11-06,deluxe,0.99981999,1.8e-4,Solid D,TRUE,FALSE,FALSE
599,2018,House,CA-41,2018-11-06,deluxe,0.99988002,1.2e-4,Solid D,TRUE,FALSE,FALSE
600,2018,House,CA-42,2018-11-06,deluxe,0.01238,0.98762,Safe R,FALSE,TRUE,FALSE
601,2018,House,CA-43,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
602,2018,House,CA-44,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
603,2018,House,CA-45,2018-11-06,deluxe,0.64709997,0.35288,Lean D,TRUE,FALSE,FALSE
604,2018,House,CA-46,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
605,2018,House,CA-47,2018-11-06,deluxe,0.99989998,9.9999997e-5,Solid D,TRUE,FALSE,FALSE
606,2018,House,CA-48,2018-11-06,deluxe,0.62787998,0.37211999,Lean D,TRUE,FALSE,FALSE
607,2018,House,CA-49,2018-11-06,deluxe,0.96686,0.03314,Solid D,TRUE,FALSE,FALSE
608,2018,House,CA-5,2018-11-06,deluxe,0.99989998,9.9999997e-5,Solid D,TRUE,FALSE,FALSE
609,2018,House,CA-50,2018-11-06,deluxe,0.18432,0.81568003,Likely R,FALSE,TRUE,FALSE
610,2018,House,CA-51,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
611,2018,House,CA-52,2018-11-06,deluxe,0.99962002,3.8000001e-4,Solid D,TRUE,FALSE,FALSE
612,2018,House,CA-53,2018-11-06,deluxe,0.99996001,3.9999999e-5,Solid D,TRUE,FALSE,FALSE
613,2018,House,CA-6,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
614,2018,House,CA-7,2018-11-06,deluxe,0.99478,0.0052200002,Solid D,TRUE,FALSE,FALSE
615,2018,House,CA-8,2018-11-06,deluxe,0,1,Safe R,FALSE,TRUE,FALSE
616,2018,House,CA-9,2018-11-06,deluxe,0.99956,4.4e-4,Solid D,TRUE,FALSE,FALSE
617,2018,House,CO-1,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
618,2018,House,CO-2,2018-11-06,deluxe,0.99959999,3.9999999e-4,Solid D,TRUE,FALSE,FALSE
619,2018,House,CO-3,2018-11-06,deluxe,0.10594,0.89406002,Likely R,FALSE,TRUE,FALSE
620,2018,House,CO-4,2018-11-06,deluxe,0.018619999,0.98137999,Safe R,FALSE,TRUE,FALSE
621,2018,House,CO-5,2018-11-06,deluxe,0.01218,0.98782003,Safe R,FALSE,TRUE,FALSE
622,2018,House,CO-6,2018-11-06,deluxe,0.88488001,0.11512,Likely D,TRUE,FALSE,FALSE
623,2018,House,CO-7,2018-11-06,deluxe,0.99948001,5.2e-4,Solid D,TRUE,FALSE,FALSE
624,2018,House,CT-1,2018-11-06,deluxe,0.99992001,7.9999998e-5,Solid D,TRUE,FALSE,FALSE
625,2018,House,CT-2,2018-11-06,deluxe,0.99985999,1.4e-4,Solid D,TRUE,FALSE,FALSE
626,2018,House,CT-3,2018-11-06,deluxe,0.99992001,7.9999998e-5,Solid D,TRUE,FALSE,FALSE
627,2018,House,CT-4,2018-11-06,deluxe,0.99988002,1.2e-4,Solid D,TRUE,FALSE,FALSE
628,2018,House,CT-5,2018-11-06,deluxe,0.98791999,0.01208,Solid D,TRUE,FALSE,FALSE
629,2018,House,DE-1,2018-11-06,deluxe,0.99879998,0.0012000001,Solid D,TRUE,FALSE,FALSE
630,2018,House,FL-1,2018-11-06,deluxe,0,1,Safe R,FALSE,TRUE,FALSE
631,2018,House,FL-10,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
632,2018,House,FL-11,2018-11-06,deluxe,2.2e-4,0.99978,Safe R,FALSE,TRUE,FALSE
633,2018,House,FL-12,2018-11-06,deluxe,0.0027600001,0.99724001,Safe R,FALSE,TRUE,FALSE
634,2018,House,FL-13,2018-11-06,deluxe,0.99893999,0.00106,Solid D,TRUE,FALSE,FALSE
635,2018,House,FL-14,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
636,2018,House,FL-15,2018-11-06,deluxe,0.36462,0.63538003,Lean R,FALSE,TRUE,FALSE
637,2018,House,FL-16,2018-11-06,deluxe,0.098080002,0.90192002,Likely R,FALSE,TRUE,FALSE
638,2018,House,FL-17,2018-11-06,deluxe,8.9999998e-4,0.99910003,Safe R,FALSE,TRUE,FALSE
639,2018,House,FL-18,2018-11-06,deluxe,0.080140002,0.91986001,Likely R,FALSE,TRUE,FALSE
640,2018,House,FL-19,2018-11-06,deluxe,0.0048400001,0.99515998,Safe R,FALSE,TRUE,FALSE
641,2018,House,FL-2,2018-11-06,deluxe,1.9999999e-4,0.99980003,Safe R,FALSE,TRUE,FALSE
642,2018,House,FL-20,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
643,2018,House,FL-21,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
644,2018,House,FL-22,2018-11-06,deluxe,0.99971998,2.8000001e-4,Solid D,TRUE,FALSE,FALSE
645,2018,House,FL-23,2018-11-06,deluxe,0.99980003,1.9999999e-4,Solid D,TRUE,FALSE,FALSE
646,2018,House,FL-24,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
647,2018,House,FL-25,2018-11-06,deluxe,0.16486,0.83513999,Likely R,FALSE,TRUE,FALSE
648,2018,House,FL-26,2018-11-06,deluxe,0.50238001,0.49761999,Tossup (Tilt D),TRUE,FALSE,FALSE
649,2018,House,FL-27,2018-11-06,deluxe,0.85214001,0.14786001,Likely D,TRUE,FALSE,FALSE
650,2018,House,FL-3,2018-11-06,deluxe,0.0078400001,0.99216002,Safe R,FALSE,TRUE,FALSE
651,2018,House,FL-4,2018-11-06,deluxe,5.9999998e-5,0.99993998,Safe R,FALSE,TRUE,FALSE
652,2018,House,FL-5,2018-11-06,deluxe,0.99997997,1.9999999e-5,Solid D,TRUE,FALSE,FALSE
653,2018,House,FL-6,2018-11-06,deluxe,0.21575999,0.78424001,Likely R,FALSE,TRUE,FALSE
654,2018,House,FL-7,2018-11-06,deluxe,0.97004002,0.029960001,Solid D,TRUE,FALSE,FALSE
655,2018,House,FL-8,2018-11-06,deluxe,0.00544,0.99456,Safe R,FALSE,TRUE,FALSE
656,2018,House,FL-9,2018-11-06,deluxe,0.99308002,0.0069200001,Solid D,TRUE,FALSE,FALSE
657,2018,House,GA-1,2018-11-06,deluxe,0.001,0.99900001,Safe R,FALSE,TRUE,FALSE
658,2018,House,GA-10,2018-11-06,deluxe,3.9999999e-5,0.99996001,Safe R,FALSE,TRUE,FALSE
659,2018,House,GA-11,2018-11-06,deluxe,7.9999998e-5,0.99992001,Safe R,FALSE,TRUE,FALSE
660,2018,House,GA-12,2018-11-06,deluxe,0.0076600001,0.99234003,Safe R,FALSE,TRUE,FALSE
661,2018,House,GA-13,2018-11-06,deluxe,0.99997997,1.9999999e-5,Solid D,TRUE,FALSE,FALSE
662,2018,House,GA-14,2018-11-06,deluxe,0,1,Safe R,FALSE,TRUE,FALSE
663,2018,House,GA-2,2018-11-06,deluxe,0.99988002,1.2e-4,Solid D,TRUE,FALSE,FALSE
664,2018,House,GA-3,2018-11-06,deluxe,1.9999999e-5,0.99997997,Safe R,FALSE,TRUE,FALSE
665,2018,House,GA-4,2018-11-06,deluxe,0.99997997,1.9999999e-5,Solid D,TRUE,FALSE,FALSE
666,2018,House,GA-5,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
667,2018,House,GA-6,2018-11-06,deluxe,0.40568,0.59432,Tossup (Tilt R),TRUE,FALSE,FALSE
668,2018,House,GA-7,2018-11-06,deluxe,0.15194,0.84806001,Likely R,FALSE,TRUE,FALSE
669,2018,House,GA-8,2018-11-06,deluxe,0,1,Safe R,FALSE,TRUE,FALSE
670,2018,House,GA-9,2018-11-06,deluxe,0,1,Safe R,FALSE,TRUE,FALSE
671,2018,House,HI-1,2018-11-06,deluxe,0.99997997,1.9999999e-5,Solid D,TRUE,FALSE,FALSE
672,2018,House,HI-2,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
673,2018,House,IA-1,2018-11-06,deluxe,0.94032001,0.05968,Likely D,TRUE,FALSE,FALSE
674,2018,House,IA-2,2018-11-06,deluxe,0.99497998,0.00502,Solid D,TRUE,FALSE,FALSE
675,2018,House,IA-3,2018-11-06,deluxe,0.69889998,0.30109999,Lean D,TRUE,FALSE,FALSE
676,2018,House,IA-4,2018-11-06,deluxe,0.11416,0.88584,Likely R,FALSE,TRUE,FALSE
677,2018,House,ID-1,2018-11-06,deluxe,0.0033199999,0.99668002,Safe R,FALSE,TRUE,FALSE
678,2018,House,ID-2,2018-11-06,deluxe,6.0000003e-4,0.99940001999999994,Safe R,FALSE,TRUE,FALSE
679,2018,House,IL-1,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
680,2018,House,IL-10,2018-11-06,deluxe,0.99985999,1.4e-4,Solid D,TRUE,FALSE,FALSE
681,2018,House,IL-11,2018-11-06,deluxe,0.99992001,7.9999998e-5,Solid D,TRUE,FALSE,FALSE
682,2018,House,IL-12,2018-11-06,deluxe,0.24502,0.75498003,Likely R,FALSE,TRUE,FALSE
683,2018,House,IL-13,2018-11-06,deluxe,0.2261,0.77389997,Likely R,FALSE,TRUE,FALSE
684,2018,House,IL-14,2018-11-06,deluxe,0.69264001,0.30735999,Lean D,TRUE,FALSE,FALSE
685,2018,House,IL-15,2018-11-06,deluxe,7.9999998e-5,0.99992001,Safe R,FALSE,TRUE,FALSE
686,2018,House,IL-16,2018-11-06,deluxe,0.0042400002,0.99576002,Safe R,FALSE,TRUE,FALSE
687,2018,House,IL-17,2018-11-06,deluxe,0.99988002,1.2e-4,Solid D,TRUE,FALSE,FALSE
688,2018,House,IL-18,2018-11-06,deluxe,1.2e-4,0.99988002,Safe R,FALSE,TRUE,FALSE
689,2018,House,IL-2,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
690,2018,House,IL-3,2018-11-06,deluxe,0.99993998,5.9999998e-5,Solid D,TRUE,FALSE,FALSE
691,2018,House,IL-4,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
692,2018,House,IL-5,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
693,2018,House,IL-6,2018-11-06,deluxe,0.62023997,0.37976,Lean D,TRUE,FALSE,FALSE
694,2018,House,IL-7,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
695,2018,House,IL-8,2018-11-06,deluxe,0.99992001,7.9999998e-5,Solid D,TRUE,FALSE,FALSE
696,2018,House,IL-9,2018-11-06,deluxe,0.99997997,1.9999999e-5,Solid D,TRUE,FALSE,FALSE
697,2018,House,IN-1,2018-11-06,deluxe,0.99997997,1.9999999e-5,Solid D,TRUE,FALSE,FALSE
698,2018,House,IN-2,2018-11-06,deluxe,0.042539999,0.95745999,Safe R,FALSE,TRUE,FALSE
699,2018,House,IN-3,2018-11-06,deluxe,0.00152,0.99848002,Safe R,FALSE,TRUE,FALSE
700,2018,House,IN-4,2018-11-06,deluxe,9.5999998e-4,0.99904001,Safe R,FALSE,TRUE,FALSE
701,2018,House,IN-5,2018-11-06,deluxe,0.01126,0.98874003,Safe R,FALSE,TRUE,FALSE
702,2018,House,IN-6,2018-11-06,deluxe,3.1999999e-4,0.99967998,Safe R,FALSE,TRUE,FALSE
703,2018,House,IN-7,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
704,2018,House,IN-8,2018-11-06,deluxe,0.0022199999,0.99778003,Safe R,FALSE,TRUE,FALSE
705,2018,House,IN-9,2018-11-06,deluxe,0.0513,0.94870001,Likely R,FALSE,TRUE,FALSE
706,2018,House,KS-1,2018-11-06,deluxe,6.2000001e-4,0.99937999,Safe R,FALSE,TRUE,FALSE
707,2018,House,KS-2,2018-11-06,deluxe,0.64069998,0.35927999,Lean D,FALSE,TRUE,FALSE
708,2018,House,KS-3,2018-11-06,deluxe,0.86519998,0.1348,Likely D,TRUE,FALSE,FALSE
709,2018,House,KS-4,2018-11-06,deluxe,0.0040600002,0.99594003,Safe R,FALSE,TRUE,FALSE
710,2018,House,KY-1,2018-11-06,deluxe,1.9999999e-5,0.99997997,Safe R,FALSE,TRUE,FALSE
711,2018,House,KY-2,2018-11-06,deluxe,3.9999999e-4,0.99959999,Safe R,FALSE,TRUE,FALSE
712,2018,House,KY-3,2018-11-06,deluxe,0.99919999,7.9999998e-4,Solid D,TRUE,FALSE,FALSE
713,2018,House,KY-4,2018-11-06,deluxe,3.4e-4,0.99966002,Safe R,FALSE,TRUE,FALSE
714,2018,House,KY-5,2018-11-06,deluxe,0,1,Safe R,FALSE,TRUE,FALSE
715,2018,House,KY-6,2018-11-06,deluxe,0.42666,0.57334,Tossup (Tilt R),FALSE,TRUE,FALSE
716,2018,House,LA-1,2018-11-06,deluxe,0,1,Safe R,FALSE,TRUE,FALSE
717,2018,House,LA-2,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
718,2018,House,LA-3,2018-11-06,deluxe,3.8000001e-4,0.99962002,Safe R,FALSE,TRUE,FALSE
719,2018,House,LA-4,2018-11-06,deluxe,4.2e-4,0.99958003,Safe R,FALSE,TRUE,FALSE
720,2018,House,LA-5,2018-11-06,deluxe,1.4e-4,0.99985999,Safe R,FALSE,TRUE,FALSE
721,2018,House,LA-6,2018-11-06,deluxe,5.9999998e-5,0.99993998,Safe R,FALSE,TRUE,FALSE
722,2018,House,MA-1,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
723,2018,House,MA-2,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
724,2018,House,MA-3,2018-11-06,deluxe,0.99970001,3.0000001e-4,Solid D,TRUE,FALSE,FALSE
725,2018,House,MA-4,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
726,2018,House,MA-5,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
727,2018,House,MA-6,2018-11-06,deluxe,0.99997997,1.9999999e-5,Solid D,TRUE,FALSE,FALSE
728,2018,House,MA-7,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
729,2018,House,MA-8,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
730,2018,House,MA-9,2018-11-06,deluxe,0.9982,0.0018,Solid D,TRUE,FALSE,FALSE
731,2018,House,MD-1,2018-11-06,deluxe,0.00618,0.99382001,Safe R,FALSE,TRUE,FALSE
732,2018,House,MD-2,2018-11-06,deluxe,0.99996001,3.9999999e-5,Solid D,TRUE,FALSE,FALSE
733,2018,House,MD-3,2018-11-06,deluxe,0.99996001,3.9999999e-5,Solid D,TRUE,FALSE,FALSE
734,2018,House,MD-4,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
735,2018,House,MD-5,2018-11-06,deluxe,0.99997997,1.9999999e-5,Solid D,TRUE,FALSE,FALSE
736,2018,House,MD-6,2018-11-06,deluxe,0.99621999,0.0037799999,Solid D,TRUE,FALSE,FALSE
737,2018,House,MD-7,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
738,2018,House,MD-8,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
739,2018,House,ME-1,2018-11-06,deluxe,0.99967998,3.1999999e-4,Solid D,TRUE,FALSE,FALSE
740,2018,House,ME-2,2018-11-06,deluxe,0.64506,0.35494,Lean D,TRUE,FALSE,FALSE
741,2018,House,MI-1,2018-11-06,deluxe,0.04276,0.95723999,Safe R,FALSE,TRUE,FALSE
742,2018,House,MI-10,2018-11-06,deluxe,7.9999998e-4,0.99919999,Safe R,FALSE,TRUE,FALSE
743,2018,House,MI-11,2018-11-06,deluxe,0.82293999,0.17705999,Likely D,TRUE,FALSE,FALSE
744,2018,House,MI-12,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
745,2018,House,MI-13,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
746,2018,House,MI-14,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
747,2018,House,MI-2,2018-11-06,deluxe,0.023639999,0.97636002,Safe R,FALSE,TRUE,FALSE
748,2018,House,MI-3,2018-11-06,deluxe,0.01788,0.98211998,Safe R,FALSE,TRUE,FALSE
749,2018,House,MI-4,2018-11-06,deluxe,0.00126,0.99874002,Safe R,FALSE,TRUE,FALSE
750,2018,House,MI-5,2018-11-06,deluxe,0.99985999,1.4e-4,Solid D,TRUE,FALSE,FALSE
751,2018,House,MI-6,2018-11-06,deluxe,0.17056,0.82944,Likely R,FALSE,TRUE,FALSE
752,2018,House,MI-7,2018-11-06,deluxe,0.24916001,0.75084001,Likely R,FALSE,TRUE,FALSE
753,2018,House,MI-8,2018-11-06,deluxe,0.70642,0.29358,Lean D,TRUE,FALSE,FALSE
754,2018,House,MI-9,2018-11-06,deluxe,0.99776,0.0022400001,Solid D,TRUE,FALSE,FALSE
755,2018,House,MN-1,2018-11-06,deluxe,0.59903997,0.40096,Tossup (Tilt D),FALSE,TRUE,FALSE
756,2018,House,MN-2,2018-11-06,deluxe,0.87151998,0.12848,Likely D,TRUE,FALSE,FALSE
757,2018,House,MN-3,2018-11-06,deluxe,0.85996002,0.14002,Likely D,TRUE,FALSE,FALSE
758,2018,House,MN-4,2018-11-06,deluxe,0.99996001,3.9999999e-5,Solid D,TRUE,FALSE,FALSE
759,2018,House,MN-5,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
760,2018,House,MN-6,2018-11-06,deluxe,7.8e-4,0.99922001,Safe R,FALSE,TRUE,FALSE
761,2018,House,MN-7,2018-11-06,deluxe,0.96035999,0.039639998,Solid D,TRUE,FALSE,FALSE
762,2018,House,MN-8,2018-11-06,deluxe,0.17872,0.82128,Likely R,FALSE,TRUE,FALSE
763,2018,House,MO-1,2018-11-06,deluxe,1,0,Solid D,TRUE,FALSE,FALSE
764,2018,House,MO-2,2018-11-06,deluxe,0.084720001,0.91527998,Likely R,FALSE,TRUE,FALSE
765,2018,House,MO-3,2018-11-06,deluxe,0,1,Safe R,FALSE,TRUE,FALSE
766,2018,House,MO-4,2018-11-06,deluxe,3.8000001e-4,0.99962002,Safe R,FALSE,TRUE,FALSE
767,2018,House,MO-5,2018-11-06,deluxe,0.99940001999999994,6.0000003e-4,Solid D,TRUE,FALSE,FALSE
768,2018,House,MO-6,2018-11-06,deluxe,1.8e-4,0.99981999,Safe R,FALSE,TRUE,FALSE
769,2018,House,MO-7,2018-11-06,deluxe,0,1,Safe R,FALSE,TRUE,FALSE
