"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
"9574",9574,9,30,1984,8,"DO","M",35,40,"Dipodomys","ordii","Rodent","Control"
"9575",9575,9,30,1984,13,"DO","M",36,46,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"9576",9576,9,30,1984,3,"PH","F",26,28,"Perognathus","hispidus","Rodent","Long-term Krat Exclosure"
"9577",9577,9,30,1984,3,"DM","F",35,34,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"9578",9578,9,30,1984,8,"DO","F",35,65,"Dipodomys","ordii","Rodent","Control"
"9579",9579,9,30,1984,4,"DM","F",34,40,"Dipodomys","merriami","Rodent","Control"
"9580",9580,9,30,1984,8,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"9581",9581,9,30,1984,1,"SS","",NA,NA,"Spermophilus","spilosoma","Rodent","Spectab exclosure"
"9582",9582,9,30,1984,5,"DM","M",36,55,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9583",9583,9,30,1984,15,"AH","",NA,NA,"Ammospermophilus","harrisi","Rodent","Long-term Krat Exclosure"
"9584",9584,9,30,1984,5,"DM","F",34,28,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9585",9585,9,30,1984,9,"DM","M",36,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9586",9586,9,30,1984,1,"DM","F",33,28,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9587",9587,9,30,1984,7,"RM","F",16,13,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"9588",9588,9,30,1984,1,"DO","M",36,47,"Dipodomys","ordii","Rodent","Spectab exclosure"
"9589",9589,9,30,1984,4,"DM","F",35,38,"Dipodomys","merriami","Rodent","Control"
"9590",9590,9,30,1984,2,"DO","M",33,49,"Dipodomys","ordii","Rodent","Control"
"9591",9591,9,30,1984,4,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"9592",9592,9,30,1984,5,"DM","F",35,45,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9593",9593,9,30,1984,8,"DM","M",35,33,"Dipodomys","merriami","Rodent","Control"
"9594",9594,9,30,1984,8,"DM","F",33,35,"Dipodomys","merriami","Rodent","Control"
"9595",9595,9,30,1984,9,"DM","M",35,46,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9596",9596,9,30,1984,13,"OL","M",21,40,"Onychomys","leucogaster","Rodent","Short-term Krat Exclosure"
"9597",9597,9,30,1984,5,"DM","M",34,25,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9598",9598,9,30,1984,4,"OL","F",20,38,"Onychomys","leucogaster","Rodent","Control"
"9599",9599,9,30,1984,11,"SS","",NA,NA,"Spermophilus","spilosoma","Rodent","Control"
"9600",9600,9,30,1984,13,"DM","F",34,39,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9601",9601,9,30,1984,3,"DM","M",36,35,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"9602",9602,9,30,1984,5,"AB","",NA,NA,"Amphispiza","bilineata","Bird","Rodent Exclosure"
"9603",9603,9,30,1984,9,"DM","F",36,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9604",9604,9,30,1984,1,"DM","F",34,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9605",9605,9,30,1984,2,"NL","F",32,173,"Neotoma","albigula","Rodent","Control"
"9606",9606,9,30,1984,5,"DM","F",34,22,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9607",9607,9,30,1984,5,"DM","M",34,44,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9608",9608,9,30,1984,1,"DM","M",34,47,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9609",9609,9,30,1984,11,"DM","F",34,39,"Dipodomys","merriami","Rodent","Control"
"9610",9610,9,30,1984,11,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
"9611",9611,9,30,1984,8,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"9612",9612,9,30,1984,3,"OL","M",19,35,"Onychomys","leucogaster","Rodent","Long-term Krat Exclosure"
"9613",9613,9,30,1984,8,"DS","M",47,130,"Dipodomys","spectabilis","Rodent","Control"
"9614",9614,9,30,1984,10,"","",NA,NA,NA,NA,NA,"Rodent Exclosure"
"9615",9615,10,20,1984,22,"DM","F",36,37,"Dipodomys","merriami","Rodent","Control"
"9616",9616,10,20,1984,14,"OL","F",19,30,"Onychomys","leucogaster","Rodent","Control"
"9617",9617,10,20,1984,12,"DM","M",35,39,"Dipodomys","merriami","Rodent","Control"
"9618",9618,10,20,1984,22,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
"9619",9619,10,20,1984,22,"DM","M",35,48,"Dipodomys","merriami","Rodent","Control"
"9620",9620,10,20,1984,17,"DM","M",33,35,"Dipodomys","merriami","Rodent","Control"
"9621",9621,10,20,1984,12,"DO","F",33,36,"Dipodomys","ordii","Rodent","Control"
"9622",9622,10,20,1984,22,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"9623",9623,10,20,1984,6,"PP","M",20,12,"Chaetodipus","penicillatus","Rodent","Short-term Krat Exclosure"
"9624",9624,10,20,1984,12,"OL","M",20,26,"Onychomys","leucogaster","Rodent","Control"
"9625",9625,10,20,1984,21,"RM","M",16,11,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"9626",9626,10,20,1984,17,"DM","F",35,42,"Dipodomys","merriami","Rodent","Control"
"9627",9627,10,20,1984,23,"RM","F",17,12,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"9628",9628,10,20,1984,14,"DM","F",36,41,"Dipodomys","merriami","Rodent","Control"
"9629",9629,10,20,1984,6,"DM","F",37,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9630",9630,10,20,1984,12,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"9631",9631,10,20,1984,21,"PH","F",25,25,"Perognathus","hispidus","Rodent","Long-term Krat Exclosure"
"9632",9632,10,20,1984,17,"DM","F",35,42,"Dipodomys","merriami","Rodent","Control"
"9633",9633,10,20,1984,20,"OL","F",20,28,"Onychomys","leucogaster","Rodent","Short-term Krat Exclosure"
"9634",9634,10,20,1984,20,"DM","M",36,39,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9635",9635,10,20,1984,17,"DM","M",33,35,"Dipodomys","merriami","Rodent","Control"
"9636",9636,10,20,1984,12,"DM","F",36,41,"Dipodomys","merriami","Rodent","Control"
"9637",9637,10,20,1984,24,"DM","M",37,42,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9638",9638,10,20,1984,22,"DM","F",34,36,"Dipodomys","merriami","Rodent","Control"
"9639",9639,10,20,1984,20,"DO","M",32,44,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"9640",9640,10,20,1984,24,"DM","F",36,40,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9641",9641,10,20,1984,16,"OT","M",20,23,"Onychomys","torridus","Rodent","Rodent Exclosure"
"9642",9642,10,20,1984,12,"DM","F",34,42,"Dipodomys","merriami","Rodent","Control"
"9643",9643,10,20,1984,20,"PU","",NA,NA,"Pipilo","fuscus","Bird","Short-term Krat Exclosure"
"9644",9644,10,20,1984,22,"OT","F",20,25,"Onychomys","torridus","Rodent","Control"
"9645",9645,10,20,1984,6,"OL","M",18,15,"Onychomys","leucogaster","Rodent","Short-term Krat Exclosure"
"9646",9646,10,20,1984,17,"NL","M",32,152,"Neotoma","albigula","Rodent","Control"
"9647",9647,10,20,1984,6,"DO","M",36,46,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"9648",9648,10,20,1984,12,"RM","F",19,20,"Reithrodontomys","megalotis","Rodent","Control"
"9649",9649,10,20,1984,22,"DS","F",48,NA,"Dipodomys","spectabilis","Rodent","Control"
"9650",9650,10,20,1984,20,"PU","",NA,NA,"Pipilo","fuscus","Bird","Short-term Krat Exclosure"
"9651",9651,10,20,1984,17,"OT","F",18,24,"Onychomys","torridus","Rodent","Control"
"9652",9652,10,20,1984,19,"PF","M",15,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"9653",9653,10,20,1984,21,"PH","F",25,23,"Perognathus","hispidus","Rodent","Long-term Krat Exclosure"
"9654",9654,10,20,1984,17,"DO","F",35,52,"Dipodomys","ordii","Rodent","Control"
"9655",9655,10,20,1984,18,"NL","M",30,135,"Neotoma","albigula","Rodent","Short-term Krat Exclosure"
"9656",9656,10,20,1984,20,"OT","F",20,25,"Onychomys","torridus","Rodent","Short-term Krat Exclosure"
"9657",9657,10,20,1984,14,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"9658",9658,10,20,1984,18,"DM","M",35,47,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9659",9659,10,20,1984,20,"DM","M",36,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9660",9660,10,20,1984,24,"DM","M",35,36,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9661",9661,10,20,1984,14,"DM","M",35,39,"Dipodomys","merriami","Rodent","Control"
"9662",9662,10,20,1984,12,"OL","F",20,30,"Onychomys","leucogaster","Rodent","Control"
"9663",9663,10,20,1984,12,"DM","F",35,40,"Dipodomys","merriami","Rodent","Control"
"9664",9664,10,21,1984,5,"OL","M",21,29,"Onychomys","leucogaster","Rodent","Rodent Exclosure"
"9665",9665,10,21,1984,4,"DM","F",35,38,"Dipodomys","merriami","Rodent","Control"
"9666",9666,10,21,1984,11,"DS","F",46,98,"Dipodomys","spectabilis","Rodent","Control"
"9667",9667,10,21,1984,9,"DO","F",34,48,"Dipodomys","ordii","Rodent","Spectab exclosure"
"9668",9668,10,21,1984,13,"DM","M",36,42,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9669",9669,10,21,1984,9,"DO","F",37,46,"Dipodomys","ordii","Rodent","Spectab exclosure"
"9670",9670,10,21,1984,9,"OL","F",20,30,"Onychomys","leucogaster","Rodent","Spectab exclosure"
"9671",9671,10,21,1984,1,"DM","M",36,39,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9672",9672,10,21,1984,2,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"9673",9673,10,21,1984,5,"DM","F",35,34,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9674",9674,10,21,1984,8,"DO","F",34,26,"Dipodomys","ordii","Rodent","Control"
"9675",9675,10,21,1984,1,"DM","F",36,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9676",9676,10,21,1984,8,"DS","M",52,138,"Dipodomys","spectabilis","Rodent","Control"
"9677",9677,10,21,1984,4,"DM","F",39,40,"Dipodomys","merriami","Rodent","Control"
"9678",9678,10,21,1984,11,"DM","F",34,33,"Dipodomys","merriami","Rodent","Control"
"9679",9679,10,21,1984,9,"DM","M",33,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9680",9680,10,21,1984,3,"OL","F",19,18,"Onychomys","leucogaster","Rodent","Long-term Krat Exclosure"
"9681",9681,10,21,1984,8,"DO","F",35,46,"Dipodomys","ordii","Rodent","Control"
"9682",9682,10,21,1984,2,"DO","F",34,43,"Dipodomys","ordii","Rodent","Control"
"9683",9683,10,21,1984,11,"DO","M",35,46,"Dipodomys","ordii","Rodent","Control"
"9684",9684,10,21,1984,11,"DM","F",35,36,"Dipodomys","merriami","Rodent","Control"
"9685",9685,10,21,1984,8,"DO","M",36,46,"Dipodomys","ordii","Rodent","Control"
"9686",9686,10,21,1984,9,"DM","M",34,22,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9687",9687,10,21,1984,8,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
"9688",9688,10,21,1984,3,"PH","F",NA,NA,"Perognathus","hispidus","Rodent","Long-term Krat Exclosure"
"9689",9689,10,21,1984,9,"DM","M",36,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9690",9690,10,21,1984,1,"AB","",NA,NA,"Amphispiza","bilineata","Bird","Spectab exclosure"
"9691",9691,10,21,1984,11,"DM","M",37,42,"Dipodomys","merriami","Rodent","Control"
"9692",9692,10,21,1984,1,"DM","M",35,33,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9693",9693,10,21,1984,8,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"9694",9694,10,21,1984,2,"DO","M",34,49,"Dipodomys","ordii","Rodent","Control"
"9695",9695,10,21,1984,5,"OL","M",18,16,"Onychomys","leucogaster","Rodent","Rodent Exclosure"
"9696",9696,10,21,1984,8,"DM","F",35,35,"Dipodomys","merriami","Rodent","Control"
"9697",9697,10,21,1984,5,"OL","F",20,15,"Onychomys","leucogaster","Rodent","Rodent Exclosure"
"9698",9698,10,21,1984,1,"DM","M",35,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9699",9699,10,21,1984,3,"OL","M",20,38,"Onychomys","leucogaster","Rodent","Long-term Krat Exclosure"
"9700",9700,10,21,1984,5,"DM","F",37,30,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9701",9701,10,21,1984,4,"DM","M",33,44,"Dipodomys","merriami","Rodent","Control"
"9702",9702,10,21,1984,1,"DM","F",36,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9703",9703,10,21,1984,2,"NL","M",30,126,"Neotoma","albigula","Rodent","Control"
"9704",9704,10,21,1984,3,"OL","F",20,36,"Onychomys","leucogaster","Rodent","Long-term Krat Exclosure"
"9705",9705,10,21,1984,13,"DM","F",36,37,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9706",9706,10,21,1984,3,"OL","F",20,16,"Onychomys","leucogaster","Rodent","Long-term Krat Exclosure"
"9707",9707,10,21,1984,11,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"9708",9708,10,21,1984,9,"DM","M",34,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9709",9709,10,21,1984,7,"RM","M",16,9,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"9710",9710,10,21,1984,4,"DM","F",NA,NA,"Dipodomys","merriami","Rodent","Control"
"9711",9711,10,21,1984,13,"DM","M",34,40,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9712",9712,10,21,1984,3,"OL","F",20,21,"Onychomys","leucogaster","Rodent","Long-term Krat Exclosure"
"9713",9713,10,21,1984,10,"","",NA,NA,NA,NA,NA,"Rodent Exclosure"
"9714",9714,10,21,1984,15,"","",NA,NA,NA,NA,NA,"Long-term Krat Exclosure"
"9715",9715,12,30,1984,20,"DM","M",35,48,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9716",9716,12,30,1984,18,"OL","M",20,45,"Onychomys","leucogaster","Rodent","Short-term Krat Exclosure"
"9717",9717,12,30,1984,6,"DO","M",35,61,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"9718",9718,12,30,1984,12,"DM","F",35,45,"Dipodomys","merriami","Rodent","Control"
"9719",9719,12,30,1984,12,"DM","M",34,46,"Dipodomys","merriami","Rodent","Control"
"9720",9720,12,30,1984,12,"DO","M",35,54,"Dipodomys","ordii","Rodent","Control"
"9721",9721,12,30,1984,6,"DM","F",35,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9722",9722,12,30,1984,17,"DM","M",32,41,"Dipodomys","merriami","Rodent","Control"
"9723",9723,12,30,1984,12,"DM","F",34,45,"Dipodomys","merriami","Rodent","Control"
"9724",9724,12,30,1984,12,"DM","F",35,44,"Dipodomys","merriami","Rodent","Control"
"9725",9725,12,30,1984,14,"OL","M",21,46,"Onychomys","leucogaster","Rodent","Control"
"9726",9726,12,30,1984,20,"DO","M",33,50,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"9727",9727,12,30,1984,24,"DM","M",37,49,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9728",9728,12,30,1984,14,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"9729",9729,12,30,1984,21,"PH","F",25,32,"Perognathus","hispidus","Rodent","Long-term Krat Exclosure"
"9730",9730,12,30,1984,18,"DM","M",35,51,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9731",9731,12,30,1984,23,"RM","M",16,17,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"9732",9732,12,30,1984,12,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"9733",9733,12,30,1984,24,"DM","M",35,40,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9734",9734,12,30,1984,21,"RM","M",15,16,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"9735",9735,12,30,1984,16,"DM","M",33,47,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9736",9736,12,30,1984,12,"DM","M",37,54,"Dipodomys","merriami","Rodent","Control"
"9737",9737,12,30,1984,17,"DO","M",34,64,"Dipodomys","ordii","Rodent","Control"
"9738",9738,12,30,1984,6,"DO","F",34,60,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"9739",9739,12,30,1984,16,"DM","F",37,46,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9740",9740,12,30,1984,17,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
"9741",9741,12,30,1984,6,"DO","F",34,51,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"9742",9742,12,30,1984,21,"RM","F",16,16,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"9743",9743,12,30,1984,12,"OL","M",19,34,"Onychomys","leucogaster","Rodent","Control"
"9744",9744,12,30,1984,23,"RM","F",16,20,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"9745",9745,12,30,1984,12,"OL","F",NA,NA,"Onychomys","leucogaster","Rodent","Control"
"9746",9746,12,30,1984,7,"","",NA,NA,NA,NA,NA,"Rodent Exclosure"
"9747",9747,12,30,1984,10,"","",NA,NA,NA,NA,NA,"Rodent Exclosure"
"9748",9748,12,30,1984,15,"","",NA,NA,NA,NA,NA,"Long-term Krat Exclosure"
"9749",9749,12,30,1984,19,"","",NA,NA,NA,NA,NA,"Long-term Krat Exclosure"
"9750",9750,12,30,1984,22,"","",NA,NA,NA,NA,NA,"Control"
"9751",9751,12,31,1984,3,"OT","M",21,28,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
"9752",9752,12,31,1984,5,"DM","F",34,30,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9753",9753,12,31,1984,4,"DM","F",36,33,"Dipodomys","merriami","Rodent","Control"
"9754",9754,12,31,1984,2,"DO","F",34,51,"Dipodomys","ordii","Rodent","Control"
"9755",9755,12,31,1984,5,"DM","F",35,27,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9756",9756,12,31,1984,4,"DO","M",34,38,"Dipodomys","ordii","Rodent","Control"
"9757",9757,12,31,1984,9,"DO","M",34,42,"Dipodomys","ordii","Rodent","Spectab exclosure"
"9758",9758,12,31,1984,1,"DO","M",35,56,"Dipodomys","ordii","Rodent","Spectab exclosure"
"9759",9759,12,31,1984,4,"DM","M",34,35,"Dipodomys","merriami","Rodent","Control"
"9760",9760,12,31,1984,8,"DS","M",52,142,"Dipodomys","spectabilis","Rodent","Control"
"9761",9761,12,31,1984,5,"DM","F",34,32,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9762",9762,12,31,1984,2,"DM","F",36,36,"Dipodomys","merriami","Rodent","Control"
"9763",9763,12,31,1984,9,"DM","M",37,38,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9764",9764,12,31,1984,13,"DM","M",34,33,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9765",9765,12,31,1984,3,"OT","F",19,21,"Onychomys","torridus","Rodent","Long-term Krat Exclosure"
"9766",9766,12,31,1984,5,"DM","M",37,46,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9767",9767,12,31,1984,2,"DM","F",37,34,"Dipodomys","merriami","Rodent","Control"
"9768",9768,12,31,1984,5,"OT","F",24,25,"Onychomys","torridus","Rodent","Rodent Exclosure"
"9769",9769,12,31,1984,4,"DM","F",35,33,"Dipodomys","merriami","Rodent","Control"
"9770",9770,12,31,1984,5,"DM","M",36,32,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9771",9771,12,31,1984,8,"DO","F",35,40,"Dipodomys","ordii","Rodent","Control"
"9772",9772,12,31,1984,13,"DM","F",35,30,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9773",9773,12,31,1984,11,"OT","M",19,19,"Onychomys","torridus","Rodent","Control"
"9774",9774,12,31,1984,11,"PM","F",19,14,"Peromyscus","maniculatus","Rodent","Control"
"9775",9775,12,31,1984,9,"DO","F",36,35,"Dipodomys","ordii","Rodent","Spectab exclosure"
"9776",9776,12,31,1984,8,"DM","M",35,35,"Dipodomys","merriami","Rodent","Control"
"9777",9777,12,31,1984,2,"PE","M",19,20,"Peromyscus","eremicus","Rodent","Control"
"9778",9778,12,31,1984,5,"DO","F",32,33,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"9779",9779,12,31,1984,13,"DM","M",37,33,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9780",9780,12,31,1984,2,"PE","F",20,20,"Peromyscus","eremicus","Rodent","Control"
"9781",9781,12,31,1984,4,"DM","M",35,44,"Dipodomys","merriami","Rodent","Control"
"9782",9782,12,31,1984,11,"OT","F",19,16,"Onychomys","torridus","Rodent","Control"
"9783",9783,12,31,1984,11,"DM","F",34,34,"Dipodomys","merriami","Rodent","Control"
"9784",9784,12,31,1984,1,"DM","F",36,45,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9785",9785,12,31,1984,2,"DO","M",33,45,"Dipodomys","ordii","Rodent","Control"
"9786",9786,12,31,1984,5,"DM","F",35,33,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9787",9787,12,31,1984,1,"DM","M",36,51,"Dipodomys","merriami","Rodent","Spectab exclosure"
"9788",9788,12,31,1984,11,"DM","M",36,35,"Dipodomys","merriami","Rodent","Control"
"9789",9789,12,31,1984,2,"OT","M",20,21,"Onychomys","torridus","Rodent","Control"
"9790",9790,1,19,1985,16,"RM","F",16,4,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"9791",9791,1,19,1985,17,"OT","F",20,16,"Onychomys","torridus","Rodent","Control"
"9792",9792,1,19,1985,6,"DO","M",35,48,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"9793",9793,1,19,1985,12,"DO","F",35,40,"Dipodomys","ordii","Rodent","Control"
"9794",9794,1,19,1985,24,"RM","M",16,4,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"9795",9795,1,19,1985,12,"DO","M",34,48,"Dipodomys","ordii","Rodent","Control"
"9796",9796,1,19,1985,6,"DM","F",37,35,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9797",9797,1,19,1985,14,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"9798",9798,1,19,1985,6,"DM","F",36,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9799",9799,1,19,1985,19,"RM","M",16,4,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"9800",9800,1,19,1985,6,"DM","M",36,45,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9801",9801,1,19,1985,12,"PE","M",19,12,"Peromyscus","eremicus","Rodent","Control"
"9802",9802,1,19,1985,21,"RM","M",16,5,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"9803",9803,1,19,1985,6,"DM","F",35,32,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9804",9804,1,19,1985,12,"DM","F",35,30,"Dipodomys","merriami","Rodent","Control"
"9805",9805,1,19,1985,12,"DO","M",34,41,"Dipodomys","ordii","Rodent","Control"
"9806",9806,1,19,1985,20,"DM","M",34,37,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9807",9807,1,19,1985,12,"DM","F",37,33,"Dipodomys","merriami","Rodent","Control"
"9808",9808,1,19,1985,6,"OL","M",19,32,"Onychomys","leucogaster","Rodent","Short-term Krat Exclosure"
"9809",9809,1,19,1985,12,"OT","M",19,20,"Onychomys","torridus","Rodent","Control"
"9810",9810,1,19,1985,17,"OT","M",19,18,"Onychomys","torridus","Rodent","Control"
"9811",9811,1,19,1985,18,"OL","M",20,19,"Onychomys","leucogaster","Rodent","Short-term Krat Exclosure"
"9812",9812,1,19,1985,19,"PM","M",20,7,"Peromyscus","maniculatus","Rodent","Long-term Krat Exclosure"
"9813",9813,1,19,1985,20,"DO","M",34,30,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"9814",9814,1,19,1985,6,"DM","M",37,37,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9815",9815,1,19,1985,12,"DO","F",36,48,"Dipodomys","ordii","Rodent","Control"
"9816",9816,1,19,1985,18,"DM","M",36,39,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9817",9817,1,19,1985,6,"DO","F",36,44,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"9818",9818,1,19,1985,12,"DM","M",37,30,"Dipodomys","merriami","Rodent","Control"
"9819",9819,1,19,1985,14,"OL","F",20,45,"Onychomys","leucogaster","Rodent","Control"
"9820",9820,1,19,1985,18,"DM","M",37,43,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9821",9821,1,19,1985,24,"DM","M",36,39,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9822",9822,1,19,1985,17,"DO","F",35,51,"Dipodomys","ordii","Rodent","Control"
"9823",9823,1,19,1985,23,"RM","M",16,4,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"9824",9824,1,19,1985,6,"DO","M",35,44,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"9825",9825,1,19,1985,12,"DM","M",37,35,"Dipodomys","merriami","Rodent","Control"
"9826",9826,1,19,1985,20,"DO","M",33,41,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"9827",9827,1,19,1985,18,"DM","F",36,37,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9828",9828,1,19,1985,14,"AB","",NA,NA,"Amphispiza","bilineata","Bird","Control"
"9829",9829,1,19,1985,16,"DM","M",36,41,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9830",9830,1,19,1985,16,"DM","F",35,35,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9831",9831,1,19,1985,24,"DM","M",35,37,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9832",9832,1,19,1985,12,"DM","F",35,36,"Dipodomys","merriami","Rodent","Control"
"9833",9833,1,19,1985,14,"PM","F",21,22,"Peromyscus","maniculatus","Rodent","Control"
"9834",9834,1,19,1985,6,"OT","M",20,23,"Onychomys","torridus","Rodent","Short-term Krat Exclosure"
"9835",9835,1,19,1985,16,"DM","F",34,34,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9836",9836,1,19,1985,18,"DM","M",35,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"9837",9837,1,19,1985,6,"OL","F",21,31,"Onychomys","leucogaster","Rodent","Short-term Krat Exclosure"
"9838",9838,1,19,1985,6,"DO","M",35,43,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"9839",9839,1,19,1985,14,"OL","M",21,32,"Onychomys","leucogaster","Rodent","Control"
"9840",9840,1,19,1985,18,"DO","M",35,55,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"9841",9841,1,19,1985,16,"DM","M",35,39,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"9842",9842,1,19,1985,6,"DM","F",33,27,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
